Item ID,Description, Price 
125232,SCR BONE 4.2MM 14MM COALITION,940
125236,SCR BONE 4.2MM 14MM COALITION,940
128522,SCR BONE 4.2MM 14MM PROTEX CT,780
137038,SCR BONE 4.2MM 14MM PROTEX CT,780
126732,SCR BONE 4.2MM 14MM XTEND SPIN,"1,410.00"
126742,SCR BONE 4.2MM 14MM XTEND SPIN,"1,410.00"
142193,SCR BONE 4.2MM 16MM STD COALIT,940
126764,SCR BONE 4.2MM 16MM XTEND SPIN,"1,410.00"
128525,SCR BONE 4.2MM 18MM XTEND SPIN,"1,410.00"
171001,SCR BONE 4.35MM 14MM GRUVE IRI,"1,410.00"
125175,SCR BONE 4.35MM 20MM EXPEDIUM,"4,842.60"
125181,SCR BONE 4.35MM 25MM EXPEDIUM,"4,842.60"
126705,SCR BONE 4.3MM 30MM CHARLOTTE,"1,480.50"
125969,SCR BONE 4.3MM 36MM CHARLOTTE,"1,480.50"
147311,SCR BONE 4.3MM 36MM CHARLOTTE,"1,480.50"
126719,SCR BONE 4.3MM 38MM CHARLOTTE,"1,480.50"
186889,SCR BONE 4.3MM 3MM 30MM 10MM S,702
122588,SCR BONE 4.3MM 40MM CHARLOTTE,"1,480.50"
122589,SCR BONE 4.3MM 42MM CHARLOTTE,"1,480.50"
126706,SCR BONE 4.3MM 42MM CHARLOTTE,"1,480.50"
122590,SCR BONE 4.3MM 44MM CHARLOTTE,"1,480.50"
122591,SCR BONE 4.3MM 44MM CHARLOTTE,"1,480.50"
139984,SCR BONE 4.3MM 50MM CHARLOTTE,"1,480.50"
147310,SCR BONE 4.3MM 50MM CHARLOTTE,"1,480.50"
197613,SCR BONE 4.3MM 50MM T15 PARTIA,"1,527.50"
145814,SCR BONE 4.3MM 55MM CHARLOTTE,"1,480.50"
173511,SCR BONE 4.3MM 60MM CHARLOTTE,"1,480.50"
106664,SCR BONE 4.4MM 12MM EAGLE PLUS,780
106457,SCR BONE 4.5MM 1.9MM BIOPLATE,198.4
183746,SCR BONE 4.5MM 100MM AXSOS STA,234.11
183747,SCR BONE 4.5MM 100MM AXSOS STA,234.11
183748,SCR BONE 4.5MM 105MM AXSOS STA,234.11
134817,SCR BONE 4.5MM 10MM ASSURE TIT,"1,109.20"
185566,SCR BONE 4.5MM 10MM MOSAIC SPI,780
137896,SCR BONE 4.5MM 10MM OCCIPITAL,"1,931.70"
185567,SCR BONE 4.5MM 10MM SAPPHIRE S,"1,410.00"
185568,SCR BONE 4.5MM 10MM SAPPHIRE S,"1,410.00"
185569,SCR BONE 4.5MM 10MM SAPPHIRE S,"1,410.00"
185570,SCR BONE 4.5MM 10MM SAPPHIRE S,"1,410.00"
137739,SCR BONE 4.5MM 10MM VUEPOINT P,"1,212.00"
183749,SCR BONE 4.5MM 115MM STAINLESS,234.11
106656,SCR BONE 4.5MM 11MM TITANIUM S,"1,410.00"
183750,SCR BONE 4.5MM 120MM CORTICAL,234.11
135201,SCR BONE 4.5MM 120MM DHS/DCS S,157.17
106649,SCR BONE 4.5MM 12MM ASSURE TIT,"1,410.00"
126017,SCR BONE 4.5MM 12MM ASSURE TIT,"1,410.00"
185571,SCR BONE 4.5MM 12MM ATOMIC MOS,780
183751,SCR BONE 4.5MM 12MM REFLEX HYB,780
183752,SCR BONE 4.5MM 12MM REFLEX TIT,780
185572,SCR BONE 4.5MM 12MM SAPPHIRE S,"1,410.00"
185573,SCR BONE 4.5MM 12MM SAPPHIRE S,"1,410.00"
106626,SCR BONE 4.5MM 12MM SKYLINE TI,"1,410.00"
135203,SCR BONE 4.5MM 130MM DHS/DCS S,157.17
125360,SCR BONE 4.5MM 13MM ATLANTIS T,"1,410.00"
137767,SCR BONE 4.5MM 13MM ATLANTIS T,"1,410.00"
141099,SCR BONE 4.5MM 13MM ATLANTIS T,"1,410.00"
135984,SCR BONE 4.5MM 13MM HELIX ANTE,780
106533,SCR BONE 4.5MM 13MM SLIM-LOC S,780
106550,SCR BONE 4.5MM 13MM SLIM-LOC T,780
135980,SCR BONE 4.5MM 13MM SPINAL SEL,780
106657,SCR BONE 4.5MM 13MM TITANIUM S,"1,410.00"
106675,SCR BONE 4.5MM 14MM ASSURE TIT,"1,410.00"
126018,SCR BONE 4.5MM 14MM ASSURE TIT,"1,410.00"
138809,SCR BONE 4.5MM 14MM ASSURE TIT,"1,410.00"
185574,SCR BONE 4.5MM 14MM ATOMIC MOS,780
183753,SCR BONE 4.5MM 14MM AXSOS STAI,174.34
166746,SCR BONE 4.5MM 14MM DYNATRAN R,780
105302,SCR BONE 4.5MM 14MM LC-DCP DHS,130.7
183754,SCR BONE 4.5MM 14MM REFLEX HYB,780
184344,SCR BONE 4.5MM 14MM SAPPHIRE S,"1,410.00"
185575,SCR BONE 4.5MM 14MM SAPPHIRE S,"1,410.00"
185576,SCR BONE 4.5MM 14MM SAPPHIRE S,"1,410.00"
106612,SCR BONE 4.5MM 14MM SKYLINE TI,"1,410.00"
106635,SCR BONE 4.5MM 14MM SKYLINE TI,"1,410.00"
106627,SCR BONE 4.5MM 14MM SONOMA ANT,780
135985,SCR BONE 4.5MM 15MM ANTERIOR C,780
125374,SCR BONE 4.5MM 15MM ATLANTIS T,"1,410.00"
106573,SCR BONE 4.5MM 15MM ATLANTIS T,780
106586,SCR BONE 4.5MM 15MM ATLANTIS T,780
135981,SCR BONE 4.5MM 15MM HELIX ACP,780
168485,SCR BONE 4.5MM 15MM LOCK CAP T,"1,555.70"
125199,SCR BONE 4.5MM 16MM ASSURE TIT,"1,410.00"
126019,SCR BONE 4.5MM 16MM ASSURE TIT,"1,410.00"
126023,SCR BONE 4.5MM 16MM ASSURE TIT,"1,410.00"
185577,SCR BONE 4.5MM 16MM ATOMIC MOS,780
105350,SCR BONE 4.5MM 16MM LC-DCP DHS,130.7
183755,SCR BONE 4.5MM 16MM REFLEX HYB,780
166747,SCR BONE 4.5MM 16MM REFLEX TIT,780
168267,SCR BONE 4.5MM 16MM REUNION PE,"1,555.70"
185578,SCR BONE 4.5MM 16MM SAPPHIRE S,"1,410.00"
185579,SCR BONE 4.5MM 16MM SAPPHIRE S,"1,410.00"
185580,SCR BONE 4.5MM 16MM SAPPHIRE S,"1,410.00"
185581,SCR BONE 4.5MM 16MM SAPPHIRE S,"1,410.00"
140247,SCR BONE 4.5MM 16MM VECTRA TIT,780
136385,SCR BONE 4.5MM 17MM ATLANTIS T,"1,410.00"
137768,SCR BONE 4.5MM 17MM ATLANTIS T,"1,410.00"
135982,SCR BONE 4.5MM 17MM HELIX ANTE,780
106666,SCR BONE 4.5MM 17MM VENTURE TI,"1,410.00"
126020,SCR BONE 4.5MM 18MM ASSURE TIT,"1,410.00"
105325,SCR BONE 4.5MM 18MM LC-DCP DHS,130.7
185582,SCR BONE 4.5MM 18MM MOSAIC TIT,780
183756,SCR BONE 4.5MM 18MM REFLEX HYB,780
183757,SCR BONE 4.5MM 18MM REFLEX TIT,780
185583,SCR BONE 4.5MM 18MM SAPPHIRE S,"1,410.00"
185584,SCR BONE 4.5MM 18MM SAPPHIRE S,"1,410.00"
185585,SCR BONE 4.5MM 18MM SAPPHIRE S,"1,410.00"
185586,SCR BONE 4.5MM 18MM SAPPHIRE S,"1,410.00"
125668,SCR BONE 4.5MM 18MM VECTRA-T T,780
135983,SCR BONE 4.5MM 19MM HELIX ANTE,780
126021,SCR BONE 4.5MM 20MM ASSURE TIT,"1,410.00"
183758,SCR BONE 4.5MM 20MM AXSOS STAI,174.34
106516,SCR BONE 4.5MM 20MM CD HORIZON,"4,842.60"
105548,SCR BONE 4.5MM 20MM CORTICAL,227.23
134811,SCR BONE 4.5MM 20MM ELLIPSE TI,"4,200.00"
126202,SCR BONE 4.5MM 20MM LCP STAINL,130.7
168495,SCR BONE 4.5MM 20MM LOCK CAP T,"1,555.70"
168292,SCR BONE 4.5MM 20MM PERIPHERAL,"1,555.70"
183759,SCR BONE 4.5MM 20MM REFLEX HYB,780
183760,SCR BONE 4.5MM 20MM REFLEX TIT,780
140602,SCR BONE 4.5MM 20MM SOLERA CD,"9,546.85"
140248,SCR BONE 4.5MM 20MM SPINAL POL,"2,940.00"
126368,SCR BONE 4.5MM 20MM STAINLESS,"1,025.23"
126375,SCR BONE 4.5MM 20MM STAINLESS,952.88
105549,SCR BONE 4.5MM 22MM CORTICAL,227.23
128527,SCR BONE 4.5MM 22MM ELLIPSE TI,"4,200.00"
126205,SCR BONE 4.5MM 22MM LC-DCP DHS,77.56
126203,SCR BONE 4.5MM 22MM LCP STAINL,130.7
126122,SCR BONE 4.5MM 22MM LCP STAINL,557.7
105249,SCR BONE 4.5MM 22MM STAINLESS,"1,025.23"
126376,SCR BONE 4.5MM 22MM STAINLESS,952.88
133910,SCR BONE 4.5MM 22MM TITANIUM C,235.41
192590,SCR BONE 4.5MM 24MM AXSOS 3 TI,212.04
183761,SCR BONE 4.5MM 24MM AXSOS STAI,174.34
105550,SCR BONE 4.5MM 24MM CORTICAL,227.23
125194,SCR BONE 4.5MM 24MM ELLIPSE TI,"4,200.00"
126206,SCR BONE 4.5MM 24MM LC-DCP DHS,77.56
105303,SCR BONE 4.5MM 24MM LC-DCP DHS,130.7
164404,SCR BONE 4.5MM 24MM ORTHOLOC A,639.6
164400,SCR BONE 4.5MM 24MM ORTHOLOC A,"1,377.10"
168293,SCR BONE 4.5MM 24MM REUNION PE,"1,555.70"
105250,SCR BONE 4.5MM 24MM STAINLESS,"1,025.23"
126377,SCR BONE 4.5MM 24MM STAINLESS,952.88
169852,SCR BONE 4.5MM 24MM UNIVERS RE,"1,555.70"
169913,SCR BONE 4.5MM 24MM UNIVERS RE,"1,555.70"
137918,SCR BONE 4.5MM 24MM VERTEX MAX,"4,200.00"
130237,SCR BONE 4.5MM 25MM ASSEMB,"7,140.00"
105377,SCR BONE 4.5MM 25MM DCP LC-DCP,147.06
140589,SCR BONE 4.5MM 25MM SOLERA CD,"9,546.85"
139025,SCR BONE 4.5MM 25MM SPINAL POL,"2,940.00"
122243,SCR BONE 4.5MM 25MM SPINE UNIP,"4,410.00"
168484,SCR BONE 4.5MM 25MM TITAN LOCK,"1,555.70"
122271,SCR BONE 4.5MM 25MM ZODIAC TIT,"4,842.60"
106162,SCR BONE 4.5MM 26MM AEQUALIS T,"1,555.70"
105551,SCR BONE 4.5MM 26MM CORTICAL,227.23
183762,SCR BONE 4.5MM 26MM CORTICAL S,174.34
125195,SCR BONE 4.5MM 26MM ELLIPSE TI,"4,200.00"
126207,SCR BONE 4.5MM 26MM LC-DCP DHS,77.56
106057,SCR BONE 4.5MM 26MM LC-DCP DHS,130.7
197614,SCR BONE 4.5MM 26MM LOW PROFIL,"1,014.00"
106376,SCR BONE 4.5MM 26MM STAINLESS,"1,025.23"
126378,SCR BONE 4.5MM 26MM STAINLESS,952.88
125395,SCR BONE 4.5MM 26MM VERTEX MAX,"4,200.00"
174195,SCR BONE 4.5MM 27.5MM TRIGEN L,"1,296.92"
183763,SCR BONE 4.5MM 28MM AXSOS STAI,174.34
122587,SCR BONE 4.5MM 28MM CHARLOTTE,"4,792.20"
105552,SCR BONE 4.5MM 28MM CORTICAL,227.23
183764,SCR BONE 4.5MM 28MM CORTICAL S,169.26
178522,SCR BONE 4.5MM 28MM ELLIPSE TI,"4,200.00"
105304,SCR BONE 4.5MM 28MM LC-DCP DHS,130.7
105329,SCR BONE 4.5MM 28MM LC-DCP STA,77.56
164401,SCR BONE 4.5MM 28MM ORTHOLOC 3,"1,377.10"
105365,SCR BONE 4.5MM 28MM PERI-LOC S,"1,029.60"
168294,SCR BONE 4.5MM 28MM PERIPHERAL,"1,555.70"
106371,SCR BONE 4.5MM 28MM STAINLESS,"1,025.23"
126379,SCR BONE 4.5MM 28MM STAINLESS,952.88
137743,SCR BONE 4.5MM 28MM VUEPOINT I,"4,200.00"
197615,SCR BONE 4.5MM 3.2MM 10MM 7% N,"1,040.00"
197616,SCR BONE 4.5MM 3.2MM 12MM 7% N,"1,040.00"
166693,SCR BONE 4.5MM 3.2MM 20MM SYNA,"3,360.00"
166692,SCR BONE 4.5MM 3.2MM 24MM SYNA,"3,360.00"
104951,SCR BONE 4.5MM 3.2MM 30MM IMHS,225.31
166696,SCR BONE 4.5MM 3.2MM 34MM SYNA,"3,360.00"
197617,SCR BONE 4.5MM 3.2MM 6MM 7% NI,"1,040.00"
197618,SCR BONE 4.5MM 3.2MM 8MM TITAN,"1,040.00"
160747,SCR BONE 4.5MM 3.5MM 36MM AXSO,174.34
183765,SCR BONE 4.5MM 3.5MM 38MM OMEG,174.34
160741,SCR BONE 4.5MM 3.5MM 42MM OMEG,174.34
183766,SCR BONE 4.5MM 3.5MM 44MM AXSO,174.34
183767,SCR BONE 4.5MM 3.5MM 46MM AXSO,174.34
165986,SCR BONE 4.5MM 30MM ATS SPINE,"9,546.85"
160886,SCR BONE 4.5MM 30MM AXSOS STAI,174.34
168478,SCR BONE 4.5MM 30MM CAP STERIL,"1,555.70"
137782,SCR BONE 4.5MM 30MM CD HORIZON,"9,546.85"
126208,SCR BONE 4.5MM 30MM DCP LC-DCP,77.56
105378,SCR BONE 4.5MM 30MM DCP LC-DCP,147.06
134812,SCR BONE 4.5MM 30MM ELLIPSE TI,"4,200.00"
183768,SCR BONE 4.5MM 30MM FULL THREA,189.29
105305,SCR BONE 4.5MM 30MM LC-DCP DHS,130.7
144350,SCR BONE 4.5MM 30MM LONG THREA,"1,269.00"
197619,SCR BONE 4.5MM 30MM LOW PROFIL,390
193390,SCR BONE 4.5MM 30MM LOW PROFIL,910
185587,SCR BONE 4.5MM 30MM MERCURY CL,"9,546.85"
185588,SCR BONE 4.5MM 30MM MERCURY SP,"9,546.85"
106031,SCR BONE 4.5MM 30MM PERI-LOC S,"1,029.60"
148246,SCR BONE 4.5MM 30MM REVERE TIT,"4,842.60"
164402,SCR BONE 4.5MM 30MM SALVATION,"1,377.10"
125341,SCR BONE 4.5MM 30MM SOLERA COC,"9,546.85"
122244,SCR BONE 4.5MM 30MM SPINE UNIP,"4,410.00"
158583,SCR BONE 4.5MM 30MM STAINLESS,229.4
126369,SCR BONE 4.5MM 30MM STAINLESS,"1,025.23"
126380,SCR BONE 4.5MM 30MM STAINLESS,952.88
174196,SCR BONE 4.5MM 30MM TRIGEN LOW,"1,296.92"
106374,SCR BONE 4.5MM 30MM TRIGEN TIT,"1,296.92"
169441,SCR BONE 4.5MM 30MM UNIVERS RE,"1,555.70"
137919,SCR BONE 4.5MM 30MM VERTEX MAX,"4,200.00"
130054,SCR BONE 4.5MM 30MM XIA 3 SPIN,"9,546.85"
128456,SCR BONE 4.5MM 30MM ZODIAC TIT,"4,842.60"
174197,SCR BONE 4.5MM 32.5MM TRIGEN L,"1,296.92"
106224,SCR BONE 4.5MM 32MM AEQUALIS S,"1,555.70"
106163,SCR BONE 4.5MM 32MM AEQUALIS T,"1,555.70"
183769,SCR BONE 4.5MM 32MM AXSOS STAI,174.34
105553,SCR BONE 4.5MM 32MM CORTICAL,227.23
106260,SCR BONE 4.5MM 32MM CORTICAL S,225.31
105328,SCR BONE 4.5MM 32MM DCP LC-DCP,77.56
105306,SCR BONE 4.5MM 32MM LC-DCP DHS,130.7
197620,SCR BONE 4.5MM 32MM LOW PROFIL,"1,014.00"
105540,SCR BONE 4.5MM 32MM PERI-LOC C,"1,037.40"
106272,SCR BONE 4.5MM 32MM PERI-LOC S,186.25
106032,SCR BONE 4.5MM 32MM PERI-LOC S,"1,029.60"
164405,SCR BONE 4.5MM 32MM SALVATION,639.6
105251,SCR BONE 4.5MM 32MM STAINLESS,"1,025.23"
106174,SCR BONE 4.5MM 32MM STAINLESS,952.88
127235,SCR BONE 4.5MM 33MM PROTASUL-6,"1,555.70"
173883,SCR BONE 4.5MM 34MM 7MM STAINL,"1,824.16"
183770,SCR BONE 4.5MM 34MM AXSOS STAI,174.34
158584,SCR BONE 4.5MM 34MM BMP STAINL,229.4
105460,SCR BONE 4.5MM 34MM DHS/DCS ST,74.52
183771,SCR BONE 4.5MM 34MM FULL THREA,189.29
104952,SCR BONE 4.5MM 34MM IMHS STAIN,225.31
105307,SCR BONE 4.5MM 34MM LC-DCP DHS,130.7
126209,SCR BONE 4.5MM 34MM LC-DCP STA,77.56
193391,SCR BONE 4.5MM 34MM LOW PROFIL,910
104955,SCR BONE 4.5MM 34MM PERI-LOC C,202.74
104956,SCR BONE 4.5MM 34MM PERI-LOC C,"1,037.40"
133801,SCR BONE 4.5MM 34MM PERI-LOC S,"1,029.60"
164403,SCR BONE 4.5MM 34MM SALVATION,"1,377.10"
106168,SCR BONE 4.5MM 34MM STAINLESS,952.88
137920,SCR BONE 4.5MM 34MM VERTEX MAX,"4,200.00"
105051,SCR BONE 4.5MM 35MM AEQUALIS T,"1,555.70"
130239,SCR BONE 4.5MM 35MM ASSEMB,"7,140.00"
165985,SCR BONE 4.5MM 35MM ATS SPINE,"9,546.85"
137812,SCR BONE 4.5MM 35MM COCR SPINA,"9,546.85"
141105,SCR BONE 4.5MM 35MM COCR SPINE,"9,546.85"
105379,SCR BONE 4.5MM 35MM DCP LC-DCP,147.06
137783,SCR BONE 4.5MM 35MM LEGACY TIT,"9,546.85"
168493,SCR BONE 4.5MM 35MM LOCK CAP T,"1,555.70"
185589,SCR BONE 4.5MM 35MM MERCURY CL,"9,546.85"
185590,SCR BONE 4.5MM 35MM MERCURY SP,"9,546.85"
131154,SCR BONE 4.5MM 35MM REVERE TIT,"4,842.60"
137802,SCR BONE 4.5MM 35MM SOLERA COC,"9,546.85"
122245,SCR BONE 4.5MM 35MM SPINE UNIP,"4,410.00"
174198,SCR BONE 4.5MM 35MM TRIGEN FEM,"1,296.92"
105219,SCR BONE 4.5MM 35MM TRIGEN TIT,"1,296.92"
130055,SCR BONE 4.5MM 35MM XIA 3 SPIN,"9,546.85"
106223,SCR BONE 4.5MM 36MM AMBI CLASS,225.31
105573,SCR BONE 4.5MM 36MM CORTICAL,153.45
105554,SCR BONE 4.5MM 36MM CORTICAL,227.23
105461,SCR BONE 4.5MM 36MM DHS/DCS ST,74.52
183772,SCR BONE 4.5MM 36MM FULL THREA,189.29
105308,SCR BONE 4.5MM 36MM LC-DCP DHS,130.7
126210,SCR BONE 4.5MM 36MM LC-DCP STA,77.56
197621,SCR BONE 4.5MM 36MM LOW PROFIL,390
106273,SCR BONE 4.5MM 36MM PERI-LOC S,186.25
105177,SCR BONE 4.5MM 36MM PERI-LOC S,"1,029.60"
168295,SCR BONE 4.5MM 36MM PERIPHERAL,"1,555.70"
105253,SCR BONE 4.5MM 36MM STAINLESS,"1,025.23"
126381,SCR BONE 4.5MM 36MM STAINLESS,952.88
195543,SCR BONE 4.5MM 36MM TITANIUM C,212.04
168426,SCR BONE 4.5MM 36MM UNIVERS RE,"1,555.70"
169912,SCR BONE 4.5MM 36MM UNIVERS RE,"1,555.70"
174199,SCR BONE 4.5MM 37.5MM TRIGEN L,"1,296.92"
173884,SCR BONE 4.5MM 38MM 7MM STAINL,"1,824.16"
183773,SCR BONE 4.5MM 38MM AXSOS TITA,218.43
106276,SCR BONE 4.5MM 38MM CORTICAL S,225.31
126211,SCR BONE 4.5MM 38MM DCP LC-DCP,77.56
105462,SCR BONE 4.5MM 38MM DHS/DCS ST,74.52
183774,SCR BONE 4.5MM 38MM FULL THREA,189.29
105532,SCR BONE 4.5MM 38MM LC-DCP DHS,130.7
182220,SCR BONE 4.5MM 38MM LOW PROFIL,910
105254,SCR BONE 4.5MM 38MM STAINLESS,"1,025.23"
106177,SCR BONE 4.5MM 38MM STAINLESS,952.88
172459,SCR BONE 4.5MM 38MM TITANIUM T,509.6
105366,SCR BONE 4.5MM 40MM AMBI CLASS,225.31
130240,SCR BONE 4.5MM 40MM ASSEMB,"7,140.00"
183775,SCR BONE 4.5MM 40MM AXSOS TITA,218.43
126723,SCR BONE 4.5MM 40MM CHARLOTTE,"4,926.60"
137813,SCR BONE 4.5MM 40MM COCR SPINA,"9,546.85"
140590,SCR BONE 4.5MM 40MM COCR SPINE,"9,546.85"
105555,SCR BONE 4.5MM 40MM CORTICAL,227.23
126212,SCR BONE 4.5MM 40MM DCP LC-DCP,77.56
126198,SCR BONE 4.5MM 40MM DCP LC-DCP,147.06
105463,SCR BONE 4.5MM 40MM DHS/DCS ST,74.52
105309,SCR BONE 4.5MM 40MM LC-DCP DHS,130.7
170157,SCR BONE 4.5MM 40MM LOCK CAP T,"1,555.70"
192589,SCR BONE 4.5MM 40MM LOW PROFIL,910
185591,SCR BONE 4.5MM 40MM MERCURY CL,"9,546.85"
185592,SCR BONE 4.5MM 40MM MERCURY SP,"9,546.85"
168296,SCR BONE 4.5MM 40MM PERIPHERAL,"1,555.70"
140541,SCR BONE 4.5MM 40MM REVERE TIT,"4,842.60"
179690,SCR BONE 4.5MM 40MM SOLERA CD,"9,546.85"
106591,SCR BONE 4.5MM 40MM SPINAL CAN,"9,546.85"
105159,SCR BONE 4.5MM 40MM STAINLESS,"1,025.23"
126382,SCR BONE 4.5MM 40MM STAINLESS,952.88
172468,SCR BONE 4.5MM 40MM TITANIUM T,509.6
174200,SCR BONE 4.5MM 40MM TRIGEN LOW,"1,296.92"
130056,SCR BONE 4.5MM 40MM XIA 3 SPIN,"9,546.85"
183776,SCR BONE 4.5MM 40MM XIA II TIT,"3,360.00"
174201,SCR BONE 4.5MM 42.5MM TRIGEN F,"1,296.92"
173885,SCR BONE 4.5MM 42MM 16MM STAIN,"1,824.16"
106277,SCR BONE 4.5MM 42MM AMBI CLASS,225.31
197622,SCR BONE 4.5MM 42MM ARTHREX LO,"1,014.00"
183777,SCR BONE 4.5MM 42MM AXSOS STAI,174.34
126213,SCR BONE 4.5MM 42MM DCP LC-DCP,86.61
105373,SCR BONE 4.5MM 42MM DHS/DCS ST,74.52
105525,SCR BONE 4.5MM 42MM LC-DCP DHS,130.7
105286,SCR BONE 4.5MM 42MM STAINLESS,"1,025.23"
106178,SCR BONE 4.5MM 42MM STAINLESS,952.88
195544,SCR BONE 4.5MM 42MM TITANIUM C,212.04
169853,SCR BONE 4.5MM 42MM UNIVERS RE,"1,555.70"
169914,SCR BONE 4.5MM 42MM UNIVERS RE,"1,555.70"
173886,SCR BONE 4.5MM 44MM 18MM STAIN,"1,824.16"
173887,SCR BONE 4.5MM 44MM 9MM STAINL,"1,824.16"
106278,SCR BONE 4.5MM 44MM AMBI/CLASS,225.31
183778,SCR BONE 4.5MM 44MM AXSOS 3 TI,218.43
105574,SCR BONE 4.5MM 44MM DHS/DCS ST,74.52
105310,SCR BONE 4.5MM 44MM LC-DCP DHS,130.7
126214,SCR BONE 4.5MM 44MM LC-DCP STA,86.61
105255,SCR BONE 4.5MM 44MM STAINLESS,"1,025.23"
125695,SCR BONE 4.5MM 44MM STAINLESS,952.88
172455,SCR BONE 4.5MM 44MM TITANIUM T,509.6
132931,SCR BONE 4.5MM 44MM VHS STAINL,254.2
130241,SCR BONE 4.5MM 45MM ASSEMB,"7,140.00"
170158,SCR BONE 4.5MM 45MM CAP STERIL,"1,555.70"
105380,SCR BONE 4.5MM 45MM DCP LC-DCP,147.06
182219,SCR BONE 4.5MM 45MM LOW PROFIL,910
185593,SCR BONE 4.5MM 45MM MERCURY CL,"9,546.85"
185594,SCR BONE 4.5MM 45MM MERCURY SP,"9,546.85"
106517,SCR BONE 4.5MM 45MM MULTIAXIAL,"9,546.85"
140542,SCR BONE 4.5MM 45MM REVERE TIT,"4,842.60"
125380,SCR BONE 4.5MM 45MM SOLERA COC,"9,546.85"
174202,SCR BONE 4.5MM 45MM TRIGEN TIT,"1,296.92"
130057,SCR BONE 4.5MM 45MM XIA 3 SPIN,"9,546.85"
183779,SCR BONE 4.5MM 46MM AXSOS 3 TI,218.43
105556,SCR BONE 4.5MM 46MM CORTICAL,227.23
126215,SCR BONE 4.5MM 46MM DCP LC-DCP,86.61
105374,SCR BONE 4.5MM 46MM DHS/DCS ST,74.52
105311,SCR BONE 4.5MM 46MM LC-DCP DHS,130.7
144352,SCR BONE 4.5MM 46MM LONG THREA,"1,269.00"
106334,SCR BONE 4.5MM 46MM STAINLESS,"1,025.23"
106169,SCR BONE 4.5MM 46MM STAINLESS,952.88
132932,SCR BONE 4.5MM 46MM VHS STAINL,272.8
174203,SCR BONE 4.5MM 47.5MM TRIGEN L,"1,296.92"
173888,SCR BONE 4.5MM 48MM 9MM STAINL,"1,824.16"
183780,SCR BONE 4.5MM 48MM AXSOS STAI,174.34
105312,SCR BONE 4.5MM 48MM LC-DCP DHS,130.7
126216,SCR BONE 4.5MM 48MM LC-DCP STA,86.61
168297,SCR BONE 4.5MM 48MM PERIPHERAL,"1,555.70"
127238,SCR BONE 4.5MM 48MM PROTASUL-6,"1,555.70"
105256,SCR BONE 4.5MM 48MM STAINLESS,"1,025.23"
126384,SCR BONE 4.5MM 48MM STAINLESS,952.88
172454,SCR BONE 4.5MM 48MM TITANIUM T,509.6
169854,SCR BONE 4.5MM 48MM UNIVERS RE,"1,555.70"
169855,SCR BONE 4.5MM 48MM UNIVERS RE,"1,555.70"
173889,SCR BONE 4.5MM 50MM 20MM STAIN,"1,824.16"
104997,SCR BONE 4.5MM 50MM AMBI CLASS,225.31
130242,SCR BONE 4.5MM 50MM ASSEMB,"7,140.00"
183781,SCR BONE 4.5MM 50MM AXSOS 3 TI,218.43
183782,SCR BONE 4.5MM 50MM AXSOS STAI,174.34
106518,SCR BONE 4.5MM 50MM CD HORIZON,"9,546.85"
105557,SCR BONE 4.5MM 50MM CORTICAL,227.23
126217,SCR BONE 4.5MM 50MM DCP LC-DCP,86.61
105381,SCR BONE 4.5MM 50MM DCP LC-DCP,210.8
106242,SCR BONE 4.5MM 50MM LC-DCP DHS,130.7
197623,SCR BONE 4.5MM 50MM LOW PROFIL,390
182217,SCR BONE 4.5MM 50MM LOW PROFIL,910
182218,SCR BONE 4.5MM 50MM LOW PROFIL,910
197624,SCR BONE 4.5MM 50MM LOW PROFIL,"1,014.00"
197625,SCR BONE 4.5MM 50MM LOW PROFIL,"3,339.00"
185595,SCR BONE 4.5MM 50MM MERCURY CL,"9,546.85"
185596,SCR BONE 4.5MM 50MM MERCURY SP,"9,546.85"
105160,SCR BONE 4.5MM 50MM PERI-LOC S,"1,029.60"
106299,SCR BONE 4.5MM 50MM STAINLESS,"1,025.23"
126385,SCR BONE 4.5MM 50MM STAINLESS,952.88
170159,SCR BONE 4.5MM 50MM STERILE,"1,555.70"
174204,SCR BONE 4.5MM 50MM TRIGEN TIT,"1,296.92"
105026,SCR BONE 4.5MM 52MM AMBI CLASS,225.31
105375,SCR BONE 4.5MM 52MM DHS/DCS ST,74.52
105313,SCR BONE 4.5MM 52MM LC-DCP DHS,130.7
105612,SCR BONE 4.5MM 52MM PERI-LOC C,202.74
170335,SCR BONE 4.5MM 52MM PERIPHERAL,"1,555.70"
105257,SCR BONE 4.5MM 52MM STAINLESS,"1,025.23"
106166,SCR BONE 4.5MM 52MM STAINLESS,952.88
183783,SCR BONE 4.5MM 54MM 16MM ISO T,169.26
105027,SCR BONE 4.5MM 54MM AMBI CLASS,225.31
105314,SCR BONE 4.5MM 54MM LCP STAINL,130.7
105299,SCR BONE 4.5MM 54MM STAINLESS,"1,025.23"
106170,SCR BONE 4.5MM 54MM STAINLESS,952.88
130238,SCR BONE 4.5MM 55MM ASSEMB,"7,140.00"
130243,SCR BONE 4.5MM 55MM ASSEMB,"7,140.00"
183784,SCR BONE 4.5MM 55MM AXSOS STAI,174.34
105382,SCR BONE 4.5MM 55MM DCP LC-DCP,147.06
182216,SCR BONE 4.5MM 55MM LOW PROFIL,910
178521,SCR BONE 4.5MM 55MM LOW PROFIL,"3,838.80"
170160,SCR BONE 4.5MM 55MM STERILE,"1,555.70"
