CDM,Description,Standard Charge,Surgery Center/Procedure Room Charge,L&D Charge,Supply Charge Range
7616459000,HB  INSERT REPLAC NEURSTM GNRTR RECVR PERIPH," $18,644.00 ",,,
7616459500,HB  REMOVE REVISE NEURSTM GNRTR RECVR PERIPH," $3,638.00 ",,,
7616460000,HB  DESTRUCT TRIGEMIN ORBIT MENTAL INF ALV," $1,203.00 ",,,
7616460500,HB  DESTRUCT TRIGEMIN 2&3 BRANCH," $2,110.00 ",,,
7616461000,HB  DESTRUCT TRIGEMIN 2&3 BRANCH+RAD MONITOR," $1,986.00 ",,,
7616461200,HB  CHEMICAL DENERV MUSCLE FACIAL NERVE, $865.00 ,,,
7616461500,HB  CHEMODENERV FAC/TRIGEM/CERV BI, $630.00 ,,,
7616461600,HB CHEMODENERVATION NECK UNILATERAL, $808.00 ,,,
7616461700,HB CHEMODENERVATION LARYNX UNILATERAL PERCUTANEOUS + EMG," $1,220.00 ",,,
7616462000,HB  DESTRUCT INTERCOSTAL NERVE," $1,060.00 ",,,
7616462200,HB  DESTRUCT PARAVERT LUMB SACR SGL," $2,110.00 ",,,
7616462300,HB  DESTRUCT PARAVERT LUMB SACR ADD," $1,060.00 ",,,
7616462600,HB  DESTRUCT PARAVERT CERV THOR SGL," $2,110.00 ",,,
7616462700,HB  DESTRUCT PARAVERT CERV THOR ADD, $370.00 ,,,
7616463000,HB  DESTRUCT PUDENAL NERVE," $1,060.00 ",,,
7616463300,HB  DESTRUCT C/THOR FACET SGL+IMAG," $2,110.00 ",,,
7616463400,HB  DESTRUCT C/THOR FACET ADD+IMAG," $1,060.00 ",,,
7616463500,HB  DESTRUCT L/S FACET SGL+IMAG," $2,110.00 ",,,
7616463600,HB  DESTRUCT L/S FACET ADDL+IMAG," $1,060.00 ",,,
7616464000,HB  DESTRUCT OTH PERIPH NERV BRANCH, $812.00 ,,,
7616464200,HB CHEMODENERVATION 1 EXTREMITY 1-4 MUSCLES," $1,220.00 ",,,
7616464300,HB CHEMODENERVATION EACH ADDL EXTREMITY 1-4 MUSCLES, $840.00 ,,,
7616464400,HB CHEMODENERVATION 1 EXTREMITY 5 OR MORE MUSCLES," $1,220.00 ",,,
7616464500,HB CHEMODENERVATION EACH ADDL EXTREMITY 5 OR MORE MUSCLES, $840.00 ,,,
7616464600,HB CHEMODENERVATION TRUNK MUSCLES 1-5 MUSCLES," $1,220.00 ",,,
7616464700,HB CHEMODENERVATION TRUNK MUSCLES 6 OR MORE MUSCLES," $1,220.00 ",,,
7616465000,HB CHEMODENERVATION OF ECCRINE GLANDS BOTH AXILLAE, $630.00 ,,,
7616468000,HB  CELIAC PLEXUS DESTRCT NEURAGNT," $1,115.00 ",,,
7616489300,HB  NERVE GRAFT ARM LEG SINGLE STRAND >4CM," $6,740.00 ",,,
7616499900,HB  NERVOUS SYSTEM UNLISTED PROCEDURE/SERVICE, $630.00 ,,,
7616520500,HB EYE CONJUNCT SUPERFICIAL FB REMOVE, $289.00 ,,,
7616521000,HB  EYE CONJUNCT EMBEDDED FB REMOVE, $357.00 ,,,
7616522000,HB EYE CORNEA FB REMOVE WO SLITLAMP, $340.00 ,,,
7616522200,HB EYE CORNEA FB REMOVE +SLITLAMP, $390.00 ,,,
7616523500,HB  EYE ANTERIOR CHAMBER LENS FB REMOVE," $1,383.00 ",,,
7616529000,HB  REPR EYE WOUND MUSC TENDON CAPSULE," $4,330.00 ",,,
7616580000,HB PARACENTESIS ANT CHMBR EYE W REM AQUEOUS," $6,190.00 ",,,
7616701500,HB  EYE VITREAL ASPIRATION/RELEASE," $9,700.00 ",,,
7616702800,HB  EYE INTRAVITREAL ANTIBOTIC INJ, $760.00 ,,,
7616721800,HB  DESTRUCT LESION RETINA RADIOACTIVE IMPL," $4,910.00 ",,,
7616770000,HB BLEPHAROTOMY DRAIN ABSCESS EYELID, $925.00 ,,,
7616771500,HB EYE CANTHOTOMY," $2,185.00 ",,,
7616781000,HB  EYELID BIOPSY, $508.00 ,,,
7616787500,HB TEMP CLOSURE EYELID BY SUTURE," $2,830.00 ",,,
7616793000,HB  REPR EYELID NEW WOUND SUPERFCIAL," $1,556.00 ",,,
7616793800,HB  EYE LID FB REMOVE, $240.00 ,,,
7616885000,HB  DACRYOCYSTOGRAM INJECTION, $150.00 ,,,
7616900000,HB EAR EXT DRAIN ABSCESS HEMATOMA, $695.00 ,,,
7616900500,HB EAR EXT DRAIN ABSC HEMATOMA COMPLICATED," $1,560.00 ",,,
7616902000,HB  EAR EXTERNAL AUDITORY CANAL ABSC DRAIN, $289.00 ,,,
7616910000,HB EAR EXTERNAL BIOPSY, $570.00 ,,,
7616910500,HB  EAR EXTERNAL CANAL BIOPSY," $1,339.00 ",,,
7616920000,HB EAR EXTERNAL CANAL FB REMOVE, $210.00 ,,,
7616920900,HB REMOVAL IMPACTED CERUMEN IRRIGATION/LVG UNI, $200.00 ,,,
7616921000,HB EAR CERUMEN REMOVE W INSTRUMENT UNI, $186.00 ,,,
7616942000,HB  MYRINGOTOMY+EUSTACHIAN TUBE INFLATION, $275.00 ,,,
7616943300,HB  TYMPANOSTOMY+VENT TUBE," $1,840.00 ",,,
7617010200,HB PROSTATE CANCER SCREEN DIGITAL RECTAL EXAM, $50.00 ,,,
7617010400,HB COLORECTAL CANCER SCREEN FLEX SIGMOIDOSCOPY," $1,420.00 ",,,
7617010500,HB COLORECTAL CANCER SCREEN COLONSCOPY HI RISK INDIVIDUAL," $2,090.00 ",,,
7617010600,HB COLORECTAL CANCER SCREEN SIGMOIDOSCOPY BARIUM ENEMA ALTERNATE G0104, $630.00 ,,,
7617025900,HB  SACROILIAC JT INJECTION, $280.00 ,,,
7617025950,HB SACROILIAC JT INJECTION BILAT, $560.00 ,,,
7617026000,HB SACROILIAC JT INJECTION S&I," $1,060.00 ",,,
7617026900,HB  PLACE OCCLUSIVE DEVC POST PROC, $500.00 ,,,
7617029600,HB COUNSEL NEED FOR LUNG CANCER SCRN LOW DOSE CT, $250.00 ,,,
7617043800,HB  ANNUAL WELLNESS VISIT+PPPS INITIAL, $180.00 ,,,
7617043900,HB  ANNUAL WELLNESS VISIT+PPPS SUBSEQUENT, $122.00 ,,,
7617044200,HB ANNUAL ALCOHOL MISUSE SCRN 15 MIN, $110.00 ,,,
7617044300,HB BRIEF ALCOHOL MISUSE COUNSEL, $250.00 ,,,
7617044400,HB ANNUAL DEPRESSSION SCRN 15 MIN, $110.00 ,,,
7617044700,HB FACE TO FACE BEHAV COUNSEL OBESITY 15 MIN, $250.00 ,,,
7617045600,HB NEG PRESS WOUND THERAPY NON-DME MECH POWER DEVICE <50CMSQ, $510.00 ,,,
7617045700,HB NEG PRESS WOUND THERAPY NON-DME MECH POWER DEVICE >50CMSQ, $510.00 ,,,
7617595900,HB PLACE ENDOPRSTH D-EXT DELAYS&I, $370.00 ,,,
7618009100,HB  OBTAIN PREP & CONVEY SCRN PAP, $40.00 ,,,
7618923000,HB SWEAT COLLECTION BY IONTOPHORESIS, $190.00 ,,,
7619026500,HB MEDICAL GENETIC COUNSELING MCAL /15MIN, $150.00 ,,,
7619091100,HB  BIOFEEDBACK ANAL SPHINCTER+EMG PEDS, $270.00 ,,,
7619201200,HB OPHTHALMOLOGY EST PATIENT MED EXAM & EVAL INTERMEDIATE LEVEL, $250.00 ,,,
7619208300,HB EST PATIENT VISIT ADJ GASTRIC BAND DIAMETER, $130.00 ,,,
7619223000,HB  EYE FLUORESCEIN ANGIOSCOPY, $179.00 ,,,
7619251100,HB NASOPHARYNGOSCOPY, $174.00 ,,,
7619292000,HB  ANGIO CORON PERQ MAJOR SGL," $13,730.00 ",,,
7619292400,HB  ARTHERCT CORON PERQ MAJ SGL," $26,180.00 ",,,
7619292800,HB  PLACE CORON STENT PERQ SGL," $20,850.00 ",,,
7619293300,HB  ARTHERCT&STENT CORON PERQ SGL," $20,850.00 ",,,
7619293700,HB  REVASC CORON GRAFT SGL VESSEL," $20,850.00 ",,,
7619294100,HB  REVASC CORON OCCLUS ACUTE SGL," $20,850.00 ",,,
7619294300,HB  REVASC CORON OCCLUS CHRONC SGL," $20,850.00 ",,,
7619295000,HB  CARDIOPULMONARY RESUSCITATION," $1,353.00 ",,,
7619295300,HB TEMPORARY PACING TRANSCUTANEOUS, $620.00 ,,,
7619297700,HB THROMBOLYSIS CORONARY BY IV INFUSION, $980.00 ,,,
7619299700,HB PULM ART ANGIOPLAS," $4,575.00 ",,,
7619299800,HB PULM ART ANGIO ADD," $4,575.00 ",,,
7619345400,HB CATH PLACE CORONARY ARTERY ANGIO WITH INTRAPROCEDURE INJECTION S&I," $9,040.00 ",,,
7619350300,HB  SWAN GANZ CATH PLACEMENT," $1,912.00 ",,,
7619360900,HB INTRAVENTRICULAR INTRAATRIAL MAPPING OF TACH SITE WITH CATH MANIP," $3,950.00 ",,,
7619365300,HB EP&ABLATE SUPRAVENTRIC TACH," $38,030.00 ",,,
7619365400,HB EP&ABLATE VENTRICULAR TACH," $38,030.00 ",,,
7619365500,HB  ABLATE SPONT / INDUCE ARRHYTHM," $13,390.00 ",,,
7619365600,HB EP&ABLAT ATRIA FIB PULM V ISOL," $38,030.00 ",,,
7619365700,HB  ABLATE LEFT / RIGHT ATRIAL FIB," $13,390.00 ",,,
7619392252,HB US EXTREMITY TRANSCUT O2TENSION SGL LVL, $740.00 ,,,
7619392352,HB US EXTREMITY TRANSCUT O2TENSION MULT LVL, $916.00 ,,,
7619597800,HB ELCTR ANLAYSIS NEURSTIM IMPL 1HR+PRG, $250.00 ,,,
7619599100,HB  REFILL SPINE BRAIN DRUG PUMP RESERV MD, $198.00 ,,,
7619604000,HB MEDICAL GENETIC COUNSELING EACH 30MIN, $300.00 ,,,
7619611600,HB NEUROBEHAV STATUS EXAM PER HOUR, $810.00 ,,,
7619637700,HB APPLICATION ON-BODY INJECTOR, $190.00 ,,,
7619652300,HB  IRRIGAT IMPLANTD VEN ACC DRUG DELIV DEVC, $100.00 ,,,
7619656700,HB PHOTODYNAMIC THERAPY EXT LIGHT APPLY EACJ PHOTOTHERAN, $370.00 ,,,
7619690000,HB  ACTINOTHERAPY UV LIGHT, $49.00 ,,,
7619691000,HB  PHOTOCHEMOTHERAPY GOEKERMAN, $85.00 ,,,
7619691200,HB  PHOTOCHEMOTHERAPY PUVA, $109.00 ,,,
7619691300,HB  PHOTOCHEMOTHERAPY SEVERE DERMATOSIS, $400.00 ,,,
7619699900,HB PHOTOCHEMOTHERAPY PSORALEN BATH, $70.00 ,,,
7619703200,HB  GI SPHINCTER GALVANIC STIMULATE, $90.00 ,,,
7619714000,HB  MANUAL THERPY SPRAY&STRETCH 15MINUTE, $143.00 ,,,
7619759700,HB  PT SIMPULSE WOUND DEBRIDEMENT, $197.00 ,,,
7619759800,HB WHIRLPOOL WOUND DEBRIDE ADD 20CMSQ, $350.00 ,,,
7619760200,HB DEBRIDE WOUND NONSELCT DEVITAL WO ANESTH, $200.00 ,,,
7619760500,HB  NEG PRESS WOUND THERAPY<50CMSQ, $220.00 ,,,
7619760600,HB NEG PRESS WOUND THERAPY>50CMSQ, $350.00 ,,,
7619920100,HB NEW OUTPATIENT VISIT LEVEL 1, $130.00 ,,,
7619920200,HB NEW OUTPATIENT VISIT LEVEL 2, $159.00 ,,,
7619920300,HB NEW OUTPATIENT VISIT LEVEL 3, $183.00 ,,,
7619920301,HB NEW OUTPATIENT VISIT LEVEL 3, $183.00 ,,,
7619920400,HB NEW OUTPATIENT VISIT LEVEL 4, $200.00 ,,,
7619920500,HB NEW OUTPATIENT VISIT LEVEL 5, $279.00 ,,,
7619921100,HB EST OUTPATIENT VISIT LEVEL 1, $130.00 ,,,
7619921101,HB BACLOFEN TRIAL/SCREEN, $240.00 ,,,
7619921199,HB BODY COMPOSITION ANALYSIS, $87.00 ,,,
7619921200,HB EST OUTPATIENT VISIT LEVEL 2, $159.00 ,,,
7619921300,HB EST OUTPATIENT VISIT LEVEL 3, $183.00 ,,,
7619921301,HB EST OUTPATIENT VISIT LEVEL 3, $183.00 ,,,
7619921400,HB EST OUTPATIENT VISIT LEVEL 4, $200.00 ,,,
7619921500,HB EST OUTPATIENT VISIT LEVEL 5, $279.00 ,,,
7619924100,HB OUTPATIENT CONSULT LEVEL 1, $130.00 ,,,
7619924200,HB OUTPATIENT CONSULT LEVEL 2, $159.00 ,,,
7619924300,HB OUTPATIENT CONSULT LEVEL 3, $183.00 ,,,
7619924400,HB OUTPATIENT CONSULT LEVEL 4, $200.00 ,,,
7619924500,HB OUTPATIENT CONSULT LEVEL 5, $279.00 ,,,
7619935400,HB  PROLONGED PT VISIT FIRST HR, $80.00 ,,,
7619935500,HB PROLONG PT VISIT EA ADDL 30 MINS, $80.00 ,,,
7619935800,HB PROLONGED E&M BEFORE AND/OR AFTER PT CARE VISIT 1ST HOUR, $80.00 ,,,
7619935900,HB PROLONGED E&M BEFORE AND/OR AFTER PT CARE VISIT  ADDL 30 MIN, $65.00 ,,,
7619938100,HB  NEW PREVENTIVE EXAM MEDICARE, $160.00 ,,,
7619938101,HB NEW PREVENTIVE VISIT INITIAL, $130.00 ,,,
7619938200,HB NEW PREVENTIVE CARE AGE 1-4YR, $130.00 ,,,
7619938300,HB NEW PREVENTIVE CARE AGE 5-11YR, $130.00 ,,,
7619938400,HB NEW PREVENTIVE CARE AGE 12-17YR, $130.00 ,,,
7619938500,HB NEW PREVENTIVE CARE AGE 18-39YR, $130.00 ,,,
7619938600,HB NEW PREVENTIVE CARE AGE 40-64YR, $130.00 ,,,
7619938700,HB NEW PREVENTIVE CARE AGE >65YRS, $130.00 ,,,
7619939100,HB EST PREVENTIVE CARE PERIODIC, $240.00 ,,,
7619939200,HB EST PREVENTIVE CARE AGE 1-4YR, $240.00 ,,,
7619939300,HB EST PREVENTIVE CARE AGE 5-11YR, $240.00 ,,,
7619939400,HB EST PREVENTIVE CARE AGE 12-17YR, $240.00 ,,,
7619939500,HB EST PREVENTIVE CARE AGE 18-39YR, $240.00 ,,,
7619939600,HB EST PREVENTIVE CARE AGE 40-64YR, $240.00 ,,,
7619939700,HB EST PREVENTIVE CARE >65YRS, $240.00 ,,,
7619940100,HB PREVENTIVE MED COUNSEL 15MIN, $240.00 ,,,
7619940200,HB PREVENTIVE MED COUNSEL 30MIN, $240.00 ,,,
7619940300,HB PREVENTIVE MED COUNSEL 45MIN, $240.00 ,,,
7619940400,HB PREVENTIVE MED COUNSEL 60MIN, $240.00 ,,,
7619941500,HB PROLONG CLINCL STAFF SVC FIRST HR POST VISIT, $264.00 ,,,
7619941600,HB PROLONG CLINCL STAFF SVC EA ADDL 30 MIN POST VISIT, $132.00 ,,,
7619948300,HB ASSESSMENT CARE PLAN PT W COGNITIVE IMPAIR OUTPT, $252.00 ,,,
7619948700,HB CARE COORDINATION SERVICE COMPLEX 1ST HR WO PATIENT /CALENDAR MONTH, $130.00 ,,,
7619948900,HB CARE COORDINATION SERVICE COMPLEX EACH ADDL 30MIN /CALENDAR MONTH, $130.00 ,,,
7619949500,HB TRANSITIONAL CARE MANAGEMENT MOD COMPLEX WITHIN 14DAYS DISCHARGE, $260.00 ,,,
7619949600,HB TRANSITIONAL CARE MANAGEMENT HIGH COMPLEX WITHIN 7DAYS DISCHARGE, $340.00 ,,,
7619949700,HB ADVANCED CARE PLAN 30 MIN, $195.00 ,,,
7619949800,HB ADVANCED CARE PLAN ADDL 30 MIN, $195.00 ,,,
7620000044,HB OBSERVATION / HOUR CONDCODE 44, $264.00 ,,,
7627037800,HB OBSERVATION PER HOUR, $264.00 ,,,
7627037900,HB OBSERVATION DIRECT ADMIT," $1,820.00 ",,,
7629921700,HB OBSERVATION DISCHARGE OTHER THAN INITIAL, $380.00 ,,,
7717000800,HB IMMUNIZATION ADMIN INFLUENZA, $45.00 ,,,
7717000900,HB IMMUNIZATION ADMIN PNEUMOCOCCL, $45.00 ,,,
7717001000,HB IMMUNIZATION ADMIN HEPATITIS B, $45.00 ,,,
7717914100,HB  IMMUNIZATION ADMIN H1N1, $44.00 ,,,
7719047100,HB IMMUNIZATION 1ST ADMIN, $70.00 ,,,
7719047200,HB IMMUNIZATION ADMIN EACH ADDL, $31.00 ,,,
7719047300,IMMUNIZATION NASAL OR ORAL SINGLE 1VACCINE, $70.00 ,,,
7719047400,HB IMMUNIZATION NASAL OR ORAL ADDITIONAL, $31.00 ,,,
77201113,HB OHF SKIN TEST TB INTRADERMAL, $23.00 ,,,
77201116,HB RUBELLA ANTIBODY IMMUNE STATUS/TITER, $70.00 ,,,
77201117,HB MEASLES/RUBEOLA IMMUNE STATUS/TITER, $102.00 ,,,
77201119,HB VARICELLA AB IMMUNE STATUS, $97.00 ,,,
77201231,HB HIV1 & HIV2 ANTIBODY SCREEN, $110.00 ,,,
8000010000,HB IP QUINTON CATHETER PROCEDURE, $300.00 ,,,
8000020001,HB IP DECLOTTING PROCEDURE 1 HR, $150.00 ,,,
8000020002,HB IP DECLOTTING PROCEDURE 2 HR, $300.00 ,,,
8000030000,HB IP SHUNT INFUSION PROCEDURE, $150.00 ,,,
8009099700,HB HEMOPERFUSION," $1,670.00 ",,,
8010090935,HB HEMODIALYS INPT," $2,400.00 ",,,
8019094501,HB CRRT PER TRMT DAY," $1,670.00 ",,,
8019094502,HB SCUF PER TRMT DAY," $2,970.00 ",,,
8039094501,HB CAPD PER TRMT DAY," $2,140.00 ",,,
8049094501,HB CCPD PER TRMT DAY," $2,500.00 ",,,
8099094502,HB CVVHD PER TRMT DAY," $3,500.00 ",,,
8099094701,HB CVVH PER TRMT DAY," $2,970.00 ",,,
8110000112,HB ORGAN ACQ-KIDNEY LIVING," $77,840.00 ",,,
8110000116,HB ORGAN PROCR KIDNEY PAIRED EXCHNG UNRELAT," $14,472.00 ",,,
8110000117,HB ORGAN PROCR KIDNEY PAIRED EXCHNG RELATED," $14,472.00 ",,,
8110000122,HB ORGAN ACQ-PANCREAS ISLET AUTO," $34,000.00 ",,,
8120000110,HB ORGAN ACQ-HEART CADAVER DONOR," $143,690.00 ",,,
8120000111,HB ORGAN ACQ-KIDNEY CADAVER DONOR," $77,840.00 ",,,
8120000120,HB ORGAN ACQ-HEART&LUNG CADAVER," $198,900.00 ",,,
8120000121,HB ORGAN ACQ-PANCREAS CADAVER DONOR," $64,960.00 ",,,
8130000110,HB ORGAN ACQ-LIMB RIGHT HAND CADAVER DONOR," $62,330.00 ",,,
8130000111,HB  ORGAN ACQ-COMPOSITE FACE CADAVER DONOR," $62,230.00 ",,,
8130000114,HB ORGAN ACQ-SMALL BOWEL," $273,870.00 ",,,
8130000116,HB ORGAN ACQ-SMALL BOWEL W ABDOMINAL WALL," $273,870.00 ",,,
8130000120,HB ORGAN ACQ-LIMB LEFT HAND CADAVER DONOR," $62,230.00 ",,,
8130000130,HB ORGAN ACQ-LUNG SINGLE," $55,200.00 ",,,
8130000131,HB ORGAN ACQ-LIMB R&L HAND CADAVER DONOR," $124,460.00 ",,,
8130000132,HB ORGAN ACQ-LUNG DOUBLE," $110,400.00 ",,,
8150000134,HB ORGAN ACQ-BONEMARROW ALLO RELATED MEDICARE," $4,800.00 ",,,
8150000136,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED MEDICARE," $49,100.00 ",,,
8150000174,HB ORGAN ACQ-STEMCELL ALLO RELATED MEDICARE," $21,700.00 ",,,
8150000176,HB ORGAN ACQ-STEMCELL ALLO UNRELATED MEDICARE," $51,700.00 ",,,
8150000234,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER PAYER," $21,700.00 ",,,
8150000235,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER  NMDP," $35,800.00 ",,,
8150000236,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8150000274,HB ORGAN ACQ-STEMCELL ALLO RELATED OTHER PAYER," $21,700.00 ",,,
8150000276,HB ORGAN ACQ-STEMCELL ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8150000336,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED MEDICARE," $51,700.00 ",,,
8150000339,HB ORGAN ACQ-CORD BLOOD ALLO RELAT MEDICARE," $4,500.00 ",,,
8150000346,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8150000349,HB ORGAN ACQ-CORD BLOOD ALLO RELATED OTHER PAYER," $4,500.00 ",,,
8170000110,HB ORGAN ACQ-LIVER CADAVER DONOR," $142,530.00 ",,,
8170000112,HB ORGAN ACQ-LIVER LIVING /RELATED," $142,530.00 ",,,
8170000113,HB ORGAN ACQ-LIVER SPLIT CADAVER," $142,530.00 ",,,
8190000134,HB ORGAN ACQ-BONEMARROW ALLO RELATED MEDICARE," $4,800.00 ",,,
8190000136,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED MEDICARE," $49,100.00 ",,,
8190000174,HB ORGAN ACQ-STEMCELL ALLO RELATED MEDICARE," $21,700.00 ",,,
8190000176,HB ORGAN ACQ-STEMCELL ALLO UNRELATED MEDICARE," $51,700.00 ",,,
8190000234,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER PAYER," $21,700.00 ",,,
8190000235,HB ORGAN ACQ-BONEMARROW ALLO RELATED OTHER  NMDP," $35,800.00 ",,,
8190000236,HB ORGAN ACQ-BONEMARROW ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8190000274,HB ORGAN ACQ-STEMCELL ALLO RELATED OTHER PAYER," $21,700.00 ",,,
8190000276,HB ORGAN ACQ-STEMCELL ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8190000336,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED MEDICARE," $51,700.00 ",,,
8190000339,HB ORGAN ACQ-CORD BLOOD ALLO RELAT MEDICARE," $4,500.00 ",,,
8190000346,HB ORGAN ACQ-CORD BLOOD ALLO UNRELATED OTHER PAYER," $51,700.00 ",,,
8190000349,HB ORGAN ACQ-CORD BLOOD ALLO RELATED OTHER PAYER," $4,500.00 ",,,
8193824200,HB DLI DONOR LYMPHOCYTE INFUSION BMT," $1,800.00 ",,,
8193824201,HB  DLI UNRELATED STIMULATED GO," $47,325.00 ",,,
8193824203,HB DLI UNRELATED STIMULATED US," $32,805.00 ",,,
8193824204,HB DLI UNRELATED UNSTIMULATED GO," $27,735.00 ",,,
8193824206,HB DLI UNRELATED UNSTIMULATED US," $16,190.00 ",,,
8193824300,HB TRANSPLANT HPC HEMATOPOIETIC PROGEN BOOST," $3,250.00 ",,,
8200090935,HB HEMODIALYS OP PER TRMT DAY," $2,880.00 ",,,
8290070257,HB DIALYSIS OP UNSCHEDULED DCU," $2,271.00 ",,,
8609596500,HB MAGNETOENCEPHALOGRAPHY MEG SPONTANEOUS ACTIVITY RECORD&ANALYSIS," $8,040.00 ",,,
8609596600,HB MAGNETOENCEPHALOGRAPHY MEG EVOKED FIELDS MODALITY SINGLE," $3,340.00 ",,,
8609596700,HB MAGNETOENCEPHALOGRAPHY MEG EVOKED FIELDS MODALITY EACH ADDL," $3,340.00 ",,,
9019087000,HB  ECT-CONVULSIVE THERAPY," $1,500.00 ",,,
9187897801,HB OT MOBILITY CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187897802,HB PT MOBILITY CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187897901,HB OT MOBILITY GOAL STATUS AT DISCHARGE/END, $0.01 ,,,
9187897902,HB PT MOBILITY GOAL STATUS AT DISCHARGE/END, $0.01 ,,,
9187898001,HB OT MOBILITY DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898002,HB PT MOBILITY DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898101,HB OT BODY POSITION CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898102,HB PT BODY POSITION CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898201,HB OT BODY POSITION GOAL STATUS AT DISCHARGE/END, $0.01 ,,,
9187898202,HB PT BODY POSITION GOAL STATUS AT DISCHARGE/END, $0.01 ,,,
9187898301,HB OT BODY POSITION DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898302,HB PT BODY POSITION DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898401,HB OT CARRYING CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898402,HB PT CARRYING CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898501,HB OT CARRYING GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898502,HB PT CARRYING GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898601,HB OT CARRYING DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898602,HB PT CARRYING DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898701,HB OT SELFCARE CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898702,HB PT SELFCARE CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898801,HB OT SELFCARE GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898802,HB PT SELFCARE GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187898901,HB OT SELFCARE DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187898902,HB PT SELFCARE DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187899001,HB OT OTHER PRIMARY FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899002,HB PT OTHER PRIMARY FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899101,HB OT OTHER PRIMARY FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899102,HB PT OTHER PRIMARY FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899201,HB OT OTHER PRIMARY FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187899202,HB PT OTHER PRIMARY FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187899301,HB OT SUBSEQUENT FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899302,HB PT SUBSEQUENT FXN LIMIT PT/OT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899401,HB OT SUBSEQUENT FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899402,HB PT SUBSEQUENT FXN LIMIT PT/OT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899501,HB OT SUBSEQUENT FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187899502,HB PT SUBSEQUENT FXN LIMIT PT/OT DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
9187899601,HB OT SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899603,HB ST SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899604,HB SPCH SWALLOW FXN LIMIT CURRENT STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899701,HB OT SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899703,HB ST SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899704,HB SPCH SWALLOW FXN LIMIT GOAL STATUS AT OUTSET/INTERVAL, $0.01 ,,,
9187899801,HB OT SWALLOW FXN LIMIT DISCHARGE STATUS AT DISCHARGE/END, $0.01 ,,,
