Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Charges,
43403020,IOHEXOL 300 MG/ML 150ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,368.00,
43412530,CLOBETASOL 0.05% 15 GM CR,03/03/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,369.00,
43405550,RHOPHYLAC 1500 UNITS SYRINGE,09/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,370.00,
43160100,CLINDAMYCIN VAG 2 % 40 GM CRM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,371.50,
43013600,IDARUBICIN HCL 10MG/10ML VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,374.00,
43409000,METRONIDAZOLE 0.75% 45 GM GEL,09/09/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,377.50,
43402990,CADEXOMER 40 GM JAR,24/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,378.00,
43408290,IOHEXOL 350 MG/ML 150 ML,22/04/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,378.50,
43144400,IMMUNE GLOB HEPATITIS B 1 ML,01/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,379.00,
43418010,PRE MILD 5 ML,15/10/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,379.50,
43416000,DOERNASE 2.5 MG/2.5 ML INH,15/03/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,380.15,
43123600,"GLUCAGON,HUMAN RECOM 1 MG VL",01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,381.00,
43417360,ACYCLOVIR 5% 5 GM OINT,14/03/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,381.50,
43403880,DEFINITY 1.1 MG/ML VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,382.00,
43063400,CORTISPORIN OPHTH 7.5 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,382.50,
43400980,EPTIFIBATIDE 2 MG/ML 10 ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,383.50,
43417780,TOLCAPONE 100 MG TAB,05/07/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,383.80,
43239700,CLINDAMYCIN 1% 60 ML TOP,14/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,385.00,
43402950,IODIXANOL 320MG/ML 150ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,385.00,
43412910,CEFTAROLINE 600 MG VIAL,17/06/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,385.00,
43413620,CEFTAROLINE 400 MG VIAL,30/11/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,385.00,
43416250,BROMFENAC 0.09% 2.5 ML,20/05/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,385.50,
43145600,CEFUROXIME 125/5 100 ML,14/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,386.00,
43246700,VORICONAZOLE 200MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,388.60,
43414760,PREVNAR13 0.5 ML,08/06/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,389.00,
43408040,BUDESONIDE NASAL SPRAY 8.6 GM,04/02/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,389.50,
43193200,FLUPHENAZINE 2.5 MG/ML 10 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,392.50,
43405620,METRONIDAZOLE 0.75% 45 GM CRM,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,393.00,
43413350,OSELTAMIVIR 6 MG/ML 60 ML,03/10/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,393.00,
43412450,TOBRAMYCIN 300 MG INH,24/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,394.00,
43403340,TOBRAMYCIN 300 MG/5ML AMP,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,396.30,
43247100,BRIMONIDINE TART 0.15 % 5 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,396.50,
43405950,ESTRADIOL VAL 20 MG/ML 5 ML,15/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,396.50,
43410570,MICAFUNGIN 100 MG VIAL,09/10/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,396.50,
43419500,CLOBETASOL 0.05% OINT. 15 G,01/01/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,396.50,
43409670,ANALPRAM HC 30 GM,05/03/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,398.00,
43413270,ILOPROST 10 MCG INH,12/08/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,399.95,
43263300,CORTISPORIN ONT 15 GM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,400.00,
43410330,COMBIGAN 5 ML,18/08/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,402.00,
43414220,DARBEPOETIN 25 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,403.00,
43134700,METRONIDAZOLE VAG 0.75 % 70 GM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,404.00,
43400960,MOXIFLOXACIN HCL 0.5 % 3ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,405.00,
43409100,ADVAIR 500/50 14 DOSE PACK,24/09/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,405.50,
43162800,AMPHOTERICIN LIPID 100MG/20ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,406.00,
43409600,FONDAPARINUX 10 MG SYRINGE,10/02/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,406.00,
43418020,VORICONAZOLE  40 MG/ML 5ML SUS,29/10/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,406.45,
43371300,CLONIDINE PATCH 0.3 MG/24 PAT,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,407.60,
43133000,ISOPROTERENOL HCL 1 MG/5 ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,409.00,
43402740,MEDROXYPROGEST.ACT 150 MG INJ,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,409.00,
43417090,DOCETAXEL 20 MG/1 ML VIAL,13/01/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,409.50,
43422450,BECLOMETASONE 40 MCG 10.6GM IN,01/05/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,410.00,
43422230,METHYLENE BLUE 100 MG/10 ML,01/12/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,411.00,
43416470,ACLIDINIUM BR INHALER 60 PUFF,17/07/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,411.50,
43416670,BUDESONIDE 90 MCG INHALER,23/09/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,412.50,
43411860,FLUCYTOSINE 500 MG CAP,13/10/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,413.95,
43409810,TACROLIMUS 5 MG AMP,03/04/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,415.50,
43416500,CEFACLOR 250 MG/5 ML 150 ML,18/07/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,416.00,
43401870,ACETYLCYSTEINE 20% 30 ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,417.00,
43413430,PENCICLOVIR 1% 5 GM,10/10/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,417.00,
43374000,TRIFLURIDINE 1% OPH SOL. 7.5ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,419.00,
43408210,CALCITRIOL 15 ML LIQ,24/03/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,420.00,
43410580,SORAFENIB 200 MG TABLET,16/10/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,420.85,
43415850,BIMATOPROST 0.01% 2.5 ML,13/02/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,421.00,
43417740,CLARITHROMYCIN 250 MG/5 ML 100,13/06/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,421.50,
43405040,DEFERASIROX 500 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,421.65,
43194400,FLUTICASONE ORAL INH 44MCG,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,422.50,
43409900,ADVAIR HFA 115-21 12 GM,13/04/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,422.50,
43414200,FLUOCINONIDE 0.05% 60 GM CR,24/04/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,423.00,
43421040,VANCOMYCIN 10GM VIAL,01/08/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,423.50,
43145000,SEVOFLURANE 250ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,429.00,
43121100,HYDROMORPHONE 10 MG/ML 50 ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,429.50,
43411980,SUCRALFATE SUSP 14 OZ,14/12/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,432.00,
43406960,VARICELLA VACCINE (ZOSTAVAX),27/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,432.50,
43408360,SYMBICORT 80/4.5 6.9 GM,12/05/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,434.00,
43146900,FLUTICASONE 110 MCG INH,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,435.00,
43240900,LINEZOLID 600 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,435.30,
43408010,BCG VACCINE 81 MG VIAL,31/01/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,435.90,
43402270,AMPHOTERICIN B LIPOSOME 50 MG,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,436.00,
43409510,RISPERIDONE CONSTA 12.5 MG INJ,02/01/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,436.00,
43208300,TIMOLOL MAL 0.25 % 5 ML GEL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,439.00,
43143200,LATANOPROST .005 % 2.5 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,444.50,
43187200,DEXRAZOXANE 250 MG VIAL,06/07/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,444.50,
43146600,COLLAGENASE 30GM,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,446.00,
43418140,BEPOTASTINE 1.5% 5 ML,16/12/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,446.00,
43410100,REGADENOSON 0.4 MG SYRINGE,27/05/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,446.50,
43411380,BOSENTAN 62.5 MG TAB,30/04/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,446.60,
43413150,BOSENTAN 125 MG,25/07/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,446.60,
43407390,ITRACONAZOLE 250 MG INJ,12/11/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,449.00,
43413310,FIDAXOMICIN 200 MG TAB,13/09/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,449.35,
43418060,DULERA 100 MCG 8.8 GM,12/11/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,451.50,
43418070,DULERA 200 MCG 8.8 GM,12/11/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,451.50,
43074500,OPRELVEKIN 5MG VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,454.50,
43412310,AZITHROMYCIN 1% OPHTH 2.5 ML,31/01/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,454.50,
43406240,IBANDRONATE 150 MG TAB,24/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,456.20,
43147200,TOBRADEX EYE OINT 3.5G,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,456.50,
43402640,DARBEPOETIN ALFA 40 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,456.50,
43123100,TIMOLOL XE 0.5 % 5 ML GEL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,458.00,
43177600,ECONAZOLE NIT 1 % 30 GM CRM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,458.50,
43147300,AZATHIOPRINE SODIUM 100 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,459.50,
43404100,CIPRODEX OTIC 7.5 ML,24/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,459.50,
43419350,TBO-FILGRASTIM 300 MCG,01/04/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,459.50,
43403580,RABIES VACCINE 1 ML,13/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,464.00,
43406030,LOTEPREDNOL 0.5% 5 ML OPHTH,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,465.00,
43407470,WinRho 5000 UNITS,05/12/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,465.50,
43407480,WinRho 2500 UNITS,05/12/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,465.50,
43409740,ALBENDAZOLE 200 MG TAB,18/03/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,466.15,
43217100,"EPOETIN 10,000 UNITS NON-ESRD",15/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,466.50,
43405360,"EPOETIN ALFA 10,000 UNITS ESRD",01/01/1980,635,10.47100,HMA REV-DRUGS SOLD TO PT,466.50,
43406650,FLUTICASONE 0.05% 60 GM CREAM,04/06/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,467.00,
43422460,BECLOMETASONE 80 MCG 10.6GM IN,01/05/2018,636,10.47100,HMA REV-DRUGS SOLD TO PT,467.50,
43421210,CAPREOMYCIN SULFATE 1 GM VIAL,01/09/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,468.00,
43197100,BUDESONIDE 200MCG INHALER,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,470.50,
43406000,EPINASTINE 0.05% 5 ML OPHTH,11/06/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,479.50,
43158400,MITOMYCIN 5 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,482.00,
43408720,APREPITANT 80 MG CAP,21/07/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,484.00,
43420870,HUMALOG 100 UNIT/ML 10 ML VIAL,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,484.00,
43407090,DESWMOPRESSIN NASAL SOLN 5 ML,14/09/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,487.00,
43403470,COCAINE HCL 4 % 4 ML SOL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,488.35,
43420880,LEVEMIR 100 UNIT/ML 10 ML VIAL,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,489.00,
43189800,MOMETASONE FUROATE 50 MCG SPY,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,492.50,
43408370,SYMBICORT 160/4.5 6 GM,12/05/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,496.50,
43409350,NEPAFENAC 0.1% 3 ML,05/12/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,497.00,
43400480,CLOBETASOL 0.05 % 30 GM CRM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,497.50,
43411430,CLOBETASOL 0.05% 30 GM OINT,17/05/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,500.50,
43417430,DOXORUBICIN POWDER 50 MG,31/03/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,502.00,
43411420,PHENOXYBENZAMINE 10 MG CAP,14/05/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,505.25,
43410210,CALCIPOTRIENE 60 GM CREAM,23/06/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,505.50,
43218300,CONJUGATED ESTROGEN 25MG INJ,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,506.50,
43419570,ISAVUCONAZONIUM SULF 372MG VL,01/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,507.00,
43419770,CHLOROTHIAZIDE 500 MG VIAL,01/12/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,507.00,
43420890,LANTUS 100 UNIT/ML 10 ML VIAL,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,507.50,
43417040,LIRAGLUTIDE 3 ML PEN,01/12/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,510.00,
43422140,EPINEPHrine 0.15 MG/0.3 ML AUT,01/01/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,514.00,
43406200,ERLOTINIB 100 MG TAB,24/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,514.30,
43212100,OLOPATADINE HCL 0.1 % 5 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,515.00,
43419040,NITROGLYCERIN SPRAY 4.1 GM,13/01/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,516.00,
43050700,ESTRADIOL VAL 40 MG/ML 5 ML,24/08/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,520.00,
43412280,FLUOCINONIDE 0.05% 60 GM OINT,31/01/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,524.00,
43303900,FILGRASTIM 300 MCG/ML VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,524.50,
43417910,LIPOSOMAL BUPIVACAINE 20 ML,11/09/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,524.50,
43420760,FILGRASTIM 300 MCG SDV,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,524.50,
43401340,INSULIN LISPRO MIX 75/25 10ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,525.50,
43419320,PERAMIVIR 200 MG,01/12/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,526.00,
43411500,BRINZOLAMIDE 1% 10 ML,01/06/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,526.50,
43416270,FOSAPREPITANT 150 MG VIAL,30/05/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,529.50,
43169000,BICILLIN 2.4 MMU/4ML SYRINGE,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,532.00,
43403080,ADENOSINE 3 MG/ML 30ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,536.00,
43412860,DIAZOXIDE 30 ML BTL,02/06/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,537.00,
43419790,AVYCAZ,01/01/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,537.00,
43413360,IDARUBICIN 20 MG/20 ML VIAL,03/10/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,539.00,
43422020,DIMETHYL SULFOXIDE TOPICAL,01/09/2017,250,10.47100,HMA REV-DRUGS SOLD TO PT,540.50,
43405760,SALICYCLIC ACID 6% 40 GM GEL,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,541.00,
43414400,GAMMAGARD 10% 2.5 GM,09/05/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,542.50,
43404390,ERLOTINIB 150MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,546.95,
43400790,CASPOFUNGIN ACETATE 50 MG VL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,547.00,
43409920,DIAZEPAM 2.5 MG RECTAL GEL,14/04/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,549.45,
43406810,EUFLEXXA 20 MG/2 ML,06/07/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,549.50,
43082900,BETAXOLOL 0.25% OPHTH 5 ML,14/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,551.50,
43411930,ACTIMMUNE 100 MCG VIAL,12/11/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,554.00,
43409540,ESTRADIOL 0.01% 42.5 GM VAGCR,16/01/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,556.00,
43411690,ADVAIR HFA 230-21 8 GM INHALER,15/07/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,556.00,
43289300,LIDOCAINE TOP 5 % 35 GM ONT,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,558.50,
43400800,CASPOFUNGIN ACETATE 70 MG VL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,560.50,
43178600,ITRACONAZOLE 10MG/ML 150ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,563.00,
43003100,CARBOPROST TROM 250 MCG/ML AMP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,564.00,
43402650,DARBEPOETIN ALFA 60 MCG SYR,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,565.00,
43414230,DARBEPOETIN 40 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,565.00,
43414240,DARBEPOETIN 60 MCG ESRD,30/04/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,565.00,
43412750,GANCICLOVIR 0.15% 5 GM,22/04/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,572.50,
43073700,CYCLOPHOSPHAMIDE 500 MG VIAL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,575.50,
43402300,BERACTANT 25MG/ML 4ML VIAL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,592.50,
43415890,LIOTHYRONINE 10 MCG VIAL,20/02/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,594.50,
43191500,PREMARIN VAG CRM 1.5 OZ,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,596.50,
43420500,DONNATAL ELIXIR,01/06/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,596.50,
43419710,TOLVAPTAN 15 MG TABLET,01/11/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,599.65,
43404000,IPRATROPIUM BR 12.9 GM INH,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,600.50,
43402350,IMATINIB 400MG TABLET,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,602.65,
43408730,APREPITANT 125 MG CAP,21/07/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,607.10,
43419360,TBO-FILGRASTIM 480 MCG,01/04/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,609.50,
43416210,COMBIVENT RESPIMAT 4 GM,14/05/2013,637,10.47100,HMA REV-DRUGS SOLD TO PT,613.50,
43406840,SUNITINIB 25 MG CAPSULE,24/07/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,614.40,
43411670,SYNERCID 500 MG VIAL,09/07/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,615.00,
43156900,E.E.S 200MG/5ML SUSP 100ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,617.00,
43409470,MITOXANTRONE 20 MG VIAL,29/12/2008,636,10.47100,HMA REV-DRUGS SOLD TO PT,617.00,
43174300,FLUTICASONE PROP 220 MCG INH,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,619.00,
43409430,FLUOROURACIL 5% CR 40 GM,16/12/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,626.00,
43413830,TOCILIZUMAB 80 MG VIAL,02/02/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,626.50,
43163500,CLADRIBINE 10MG/10ML SDV,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,629.50,
43410770,TELAVANCIN 750 MG VIAL,11/12/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,631.00,
43421420,CYCLOPHOSPHAMIDE 20 MG/ML SYRI,01/11/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,631.50,
43420920,PHENTOLAMINE MESYLATE 5 MG VIA,01/07/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,634.50,
43410600,TAZAROTENE 0.1% 30 GM GEL,19/10/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,636.50,
43419410,"ETHANOLAMINE OLEATE, 2ML INJ",01/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,637.00,
43075100,SYNVISC 16 MG/2 ML SYRINGE,29/06/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,637.50,
43078600,DINOPROSTONE VAGINAL 10 MG SUP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,640.20,
43413370,LACOSAMIDE SOLN 465 ML BTL,06/10/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,640.50,
43414370,INTERFERON ALFA 2B 18 MU,07/05/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,641.50,
43416020,OCTAGAM 5% 2.5 GM/50 ML VIAL,27/03/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,647.50,
43417450,FECAL MICROBIOTA TRANS 250 ML,01/04/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,650.25,
43410290,INTERFERON BETA-1B 0.3 MG,22/07/2009,636,10.47100,HMA REV-DRUGS SOLD TO PT,653.50,
43401910,DAPTOMYCIN 500 MG VL,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,655.00,
43416010,FRUMOXYTOL 510 MG VIAL,27/03/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,656.00,
43413760,PALONOSETRON 0.25 MG VIAL,11/01/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,662.50,
43403160,RISPERIDONE CONSTA 25 MG INJ,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,663.00,
43411270,HYALURONATE 30 MG/2 ML SYR,25/03/2010,636,10.47100,HMA REV-DRUGS SOLD TO PT,665.50,
43405540,FLEBOGAMMA 5% 5 GM,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,666.00,
43412500,FLEBOGAMMA 10% 5 GM,27/02/2011,636,10.47100,HMA REV-DRUGS SOLD TO PT,666.00,
43416760,NICU FLEBOGAMMA 10% 5 GM,11/10/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,666.00,
43422040,TEMOZOLOMIDE  140 MG CAPSULE,01/09/2017,636,10.47100,HMA REV-DRUGS SOLD TO PT,668.10,
43404740,DESMOPRESSIN 4 MCG/ML 10 ML,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,677.50,
43248000,DEXRAZOXANE 500 MG,06/07/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,679.00,
43405880,TEMOZOLOMIDE 250 MG CAP,15/05/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,683.50,
43407190,FULVESTRANT 125 MG INJ,02/10/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,687.00,
43407310,TETANUS IMMUNE GLOB 250 UNITS,22/10/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,707.50,
43415220,HYDROCORTISONE 10% RECTAL 15 G,23/08/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,711.50,
43279800,DESMOPRESSIN ACE NOSE 5 ML SPY,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,713.50,
43419010,TEMOZOLOMIDE 180 MG CAP,05/01/2015,636,10.47100,HMA REV-DRUGS SOLD TO PT,719.90,
43240400,TEMOZOLOMIDE 100 MG CAPSULE,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,720.85,
