NEEDLE SPINAL 22GX4.5 IN SENSI,$128.21 
NEEDLE SPINAL 24GX3.5 SPROTTE,$99.34 
NEEDLE SPINAL SPROTTE 21GX4,$91.80 
NEEDLE SPINAL SPROTTE 22GX6,$85.68 
NEEDLE SPINAL SPROTTE 24GA 4 3/4IN W/INTRODUCER,$200.06 
NEEDLE SPINAL SPROTTE INTRODUCER CANNULA 20GX4 ORDER INCREMENTS OF 25,$95.63 
NEEDLE SPINAL20GX3.5 W/O INTRO,$95.63 
NEEDLE SPROTTE 21GX90MM ORDER INCREMENTS OF 25,$95.63 
NEEDLE SPROTTE LUMBAL 20GX150MM ORDER INCREMENTS OF 10,$95.63 
NEEDLE STAINLESS STEEL RIBBON SHAPE 14GX10CM,$535.50 
NEEDLE SYSTEM BIOPSY 16GX11CM COAXIAL ACHIEVE,$340.64 
NEEDLE SYSTEM BIOPSY 16GX15CM COAXIAL ACHIEVE,$340.64 
NEEDLE SYSTEM BIOPSY 16GX20CM COAXIAL ACHIEVE,$340.64 
NEEDLE SYSTEM BIOPSY 8GX20CM COAXIAL ACHIEVE,$340.64 
NEEDLE TARGETING (NO SIZE),$956.25 
NEEDLE TATTOO STERILE NUMBER 18,$344.25 
NEEDLE T-GRIP 11GA DIA BEVEL,$351.14 
NEEDLE TITANIUM S SHAPE 14GX10CM,$535.50 
NEEDLE TONSIL 23GA CURVED LUER-LOCK,$864.37 
NEEDLE TOUHY 17GX7IN HAKKO,$116.66 
NEEDLE TOUHY 17GX8IN HAKKO,$116.66 
NEEDLE TOUHY 18GX7IN HAKKO,$116.66 
NEEDLE TRANS ORAL 25G RADIESSE,$497.25 
NEEDLE TRANSBRONC ASP 19G 15MM,$598.23 
NEEDLE TRANSBRONC ASP 20G 15MM,$598.23 
NEEDLE TRANSBRONC ASP 21G 15MM,$598.23 
NEEDLE TRANSBRONCHIAL WANG,$361.46 
NEEDLE TROCAR GREBSET 5F 20GX15CM,$803.25 
NEEDLE TUOHY CONTIPLEX 18GX2,$219.98 
NEEDLE TUOHY CONTIPLEX 18GX4,$241.10 
NEEDLE TURNER BIOPSY 22X15,$130.74 
NEEDLE ULTRASOUND 19GA,"$1,606.50 "
NEEDLE ULTRASOUND 25GA,"$1,606.50 "
NEEDLE ULTRASOUND BIOPSY 19GA,"$2,677.50 "
NEEDLE ULTRASOUND BIOPSY 22GA,"$2,677.50 "
NEEDLE ULTRASOUND ECHOTIP 22 GA,"$1,606.50 "
NEEDLE VCF 11G 5IN DIAM TIP INTRO,$465.37 
NEEDLE WILLIAMS CYSTOSCOPIC INJECTION 5FR,$260.10 
NEEDLES PRELOADED GOLD SEEDS 17GX20CM,$216.75 
nefazodone 50 mg tablet 100 each Bottle,$47.84 
nelfinavir 250 mg tablet 300 each Bottle,$123.96 
NEOHELP MEDIUM,$153.00 
neomycin 500 mg tablet 100 each Bottle,$6.96 
"neomycin-bacit-polymyx-hydrocortisone 3.5-400-10,000 mg-unit/g-1% ointment 3.5 g Tube",$664.17 
"neomycin-bacitracin Zn-polymyxin B 3.5-400-5,000 mg-unit-unit ointment in packet 144 each Packet",$1.98 
"neomycin-bacitracin Zn-polymyxin B 3.5mg-400 unit- 5,000 unit/gram ointment 28 g Tube",$62.89 
"neomycin-bacitracin Zn-polymyxin B 3.5mg-400 unit- 5,000 unit/gram ointment 28.4 g Tube",$35.96 
"neomycin-bacitracin-polymyxin 3.5-400-10,000 mg-unit-unit/g ointment 3.5 g Tube",$581.44 
"neomycin-polymyx-gramic 1.75 mg-10,000 unit-0.025mg/mL drops 10 mL DROP BTL",$632.41 
"neomycin-polymyxin B GU 40 mg-200,000 unit/mL solution 1 mL AMPUL",$311.64 
"neomycin-polymyxin B GU 40 mg-200,000 unit/mL solution 20 mL Vial","$1,266.04 "
"neomycin-polymyxin GU (240 mg-1,200,000 units/3000 mL) 3,000 mL Bag",$673.86 
"neomycin-polymyxin GU (40 mg-200,000 units/500 mL) 500 mL Bag",$112.31 
"neomycin-polymyxin GU 1,000 mL Bag",$224.62 
"neomycin-polymyxin-dexamethasone 3.5 mg/g-10,000 unit/g-0.1 % ointment 3.5 g Tube",$449.22 
"neomycin-polymyxin-dexamethasone 3.5mg/mL-10,000 unit/mL-0.1 % drops,suspension 5 mL DROP BTL","$1,154.04 "
"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% drops,suspension 10 mL DROP BTL",$957.39 
"neomycin-polymyxin-HC 3.5-10,000-1 mg/mL-unit/mL-% solution 10 mL DROP BTL",$856.62 
"neomycin-polymyxin-HC 3.5-10,000-10 mg-unit-mg/mL drops,suspension 7.5 mL DROP BTL","$1,444.43 "
NEONATAL STOCK TPN 3 %-10 %- 3.75 mEq/250 mL parenteral solution 250 mL Bag,$428.82 
neostigmine methylsulfate 1 mg/mL solution 10 mL Vial,$468.64 
neostigmine methylsulfate 3 mg/3 mL (1 mg/mL) syringe 3 mL Syringe,$312.03 
neostigmine per 0.5 mg,$145.08 
NEPTUNE 2 COLLECTION SPECIMEN,$204.64 
NEPTUNE 2 EVACUATOR SMOKE ULPA/CHARCOAL,"$4,017.86 "
NEPTUNE 2 MANIFOLD 4-PORT,$110.16 
NEPTUNE 2 PENADAPT,$236.69 
NEPTUNE 2 TUBING 10FT W/WAND,$156.86 
NEPTUNE 2 TUBING SMOKE 3/8X10IN,$212.59 
NERVE BLOCK SYSTEM CONTINUOUS Q-BLOCK,"$2,080.80 "
NERVE BLOCK TRAY,$156.67 
NERVE MAPPING DEVICE HNS11 AND HNS12 STIMUPLEX PEN,$981.28 
NERVE STIM EON 16 CHAN RECHRG,"$46,484.50 "
NERVE STIMULATOR,$433.76 
NERVE STIMULATOR PROBE MONOPOL,$841.62 
nesiritide per 0.1 mg,"$10,807.39 "
NET ELASTIC TUBULAR SIZE 7  2 IN 25 YD,$108.02 
NET RETRIVAL 3X5.5CM RESCUENET,$663.26 
NEUROSTIMULATOR EXTERNAL VERIFY INTERSTIM,"$3,060.00 "
NEUROSTIMULATOR GASTROPARESIS ENTERRA,"$26,195.00 "
NEUROSTIMULATOR IMPLANTABLE INTELLIS,"$48,980.00 "
NEUROSTIMULATOR MULTI-PROGRAM ACTIVA SC,"$29,636.00 "
NEUTRAL PINNACLE ALTRX 32X56MM,"$4,832.10 "
nevirapine 200 mg tablet 14 each BLIST PACK,$145.46 
nevirapine 200 mg tablet 60 each Bottle,$145.45 
nevirapine 50 mg/5 mL suspension 240 mL Bottle,$161.11 
"niacin 250 mg capsule, extended release 100 each Bottle",$0.86 
niacin 50 mg tablet 100 each Bottle,$0.21 
"niacin 500 mg capsule, extended release 100 each Bottle",$0.20 
niCARdipine 25 mg/10 mL solution 10 mL Vial,$226.05 
niCARdipine 30 mg capsule 90 each Bottle,$21.73 
niCARdipine in 0.9 % NaCl 1 mg/10 mL syringe 10 mL Syringe,$96.38 
"niCARdipine in dextrose,iso-os 20 mg/200 mL piggyback 200 mL Bag","$1,245.62 "
niCARdipine in NaCl (iso-os) 20 mg/200 mL piggyback 200 mL Bag,"$1,245.62 "
nicotine 14 mg/24 hr patch 24 hour 1 each Packet,$21.87 
nicotine 14 mg/24 hr patch 24 hour 14 each Box,$21.87 
nicotine 21 mg/24 hr patch 24 hour 1 each Packet,$21.87 
nicotine 21 mg/24 hr patch 24 hour 14 each Box,$21.87 
nicotine 7 mg/24 hr patch 24 hour 1 each Packet,$21.87 
nicotine 7 mg/24 hr patch 24 hour 14 each Box,$21.87 
nicotine 7 mg/24 hr patch 24 hour 7 each Box,$21.43 
nicotine polacrilex 2 mg gum 110 each BLIST PACK,$2.69 
nicotine polacrilex 2 mg gum 110 each Box,$1.72 
nicotine polacrilex 2 mg gum 50 each Box,$4.36 
NIFEdipine 10 mg capsule 100 each Bottle,$13.14 
NIFEdipine XL 30 mg tablet extended release 24hr 1 each BLIST PACK,$13.76 
NIFEdipine XL 30 mg tablet extended release 24hr 100 each Bottle,$13.53 
NIFEdipine XL 60 mg tablet extended release 24hr 100 each Bottle,$11.81 
NIFOMETER KIT FOR VENT,$91.42 
NIFOMETER KIT WITHOUT VENT,$83.73 
niMODipine 30 mg capsule 1 each BLIST PACK,$93.93 
nitazoxanide 500 mg tablet 30 each Bottle,$977.43 
NITINOL WIRE FLEX 9 IN,$168.30 
nitrofurantoin (monohydrate) 100 mg capsule 1 each BLIST PACK,$52.08 
nitrofurantoin (monohydrate) 100 mg capsule 100 each BLIST PACK,$52.08 
nitrofurantoin 25 mg/5 mL suspension 230 mL Bottle,"$34,306.31 "
nitrofurantoin 50 mg capsule 1 each BLIST PACK,$14.11 
nitrofurantoin 50 mg capsule 100 each Bottle,$11.35 
nitroglycerin 0.1 mg/hr patch 24 hour 1 each Box,$18.98 
nitroglycerin 0.1 mg/hr patch 24 hour 30 each Box,$26.09 
nitroglycerin 0.2 mg/hr patch 24 hour 30 each Box,$26.51 
nitroglycerin 0.3 mg/hr patch 24 hour 1 each Box,$56.77 
nitroglycerin 0.3 mg/hr patch 24 hour 30 each Box,$56.77 
"nitroglycerin 0.4 mg tablet, sublingual 25 each Bottle",$9.54 
nitroglycerin 0.4 mg/hr patch 24 hour 30 each Box,$29.70 
nitroglycerin 0.6 mg/hr patch 24 hour 30 each Box,$32.20 
nitroglycerin 2 % ointment 1 g Packet,$28.13 
nitroglycerin 2 % ointment 30 g Tube,$434.95 
"nitroglycerin 400 mcg/spray spray,non-aerosol 12 g Bottle","$3,421.98 "
"nitroglycerin 400 mcg/spray spray,non-aerosol 4.9 g Bottle","$1,909.91 "
nitroglycerin 50 mg/10 mL (5 mg/mL) solution 10 mL Vial,$165.91 
"nitroglycerin 6.5 mg capsule, extended release 100 each Bottle",$1.36 
nitroglycerin in 5 % dextrose 50 mg/250 mL (200 mcg/mL) solution 250 mL Bottle,$196.54 
nitroprusside 25 mg/mL solution 2 mL Vial,"$3,063.00 "
NITROUS OXIDE E SMALL BLUE,$79.10 
NITROUS OXIDE K LARGE BLUE,$378.22 
nivolumab 100 mg/10 mL solution 10 mL Vial,"$26,771.44 "
nivolumab 40 mg/4 mL solution 4 mL Vial,"$10,708.57 "
NON-PNEUM WALK BOOT PRE CST,$535.50 
NON-PNEUM WALK BOOT PRE OTS,$535.50 
norepinephrine 1 mg/mL solution 4 mL Vial,$206.57 
norepinephrine 4 mg/250 mL (16 mcg/mL) solution 250 mL Bag,$268.01 
norepinephrine bitartrate-D5W (4 mg/250 mL) solution 250 mL Bag,$216.96 
norethindrone 5 mg tablet 50 each Bottle,$13.52 
norgestrel-ethinyl estradiol 0.3-30 mg-mcg tablet 28 each BLIST PACK,$11.13 
NORIAN DRILLABLE INJECT 10CC,"$9,264.29 "
NORIAN DRILLABLE INJECT 5CC,"$4,713.98 "
nortriptyline 10 mg capsule 100 each BLIST PACK,$4.50 
nortriptyline 25 mg capsule 100 each BLIST PACK,$3.60 
nortriptyline 25 mg capsule 100 each Bottle,$5.99 
NOSE BLEED TRAY,$108.24 
NOTTINGHAM CATHETER ONE STEP,"$1,694.32 "
NOVASURE KT W/SURESOUND DEVICE,"$8,160.00 "
NOZZLE STATCARE MULTI,$134.18 
NPWT SYSTEM MULTISITE NEGATIVE PRESSURE WOUND THERAPY W/SOFT PORTABLE SMALL PICO,"$1,683.00 "
NTI DIAMOND FG GUIDE PIN 998-021SC,$121.16 
NUOSS CORTICAL GRANULES .25GM .5CC,$440.56 
NUT 10MM,$27.67 
NUT 10MM EXTERNAL FIXATION SALVATION,$177.84 
NUT COLLET SIDEKICK,$264.19 
NUT COMPRESSION/DISTRACTION SIDEKICK,$345.86 
NUT CONDYLE SCREW 5MM,$926.17 
NUT CONNECTION M8 6MM CIRCULAR EXTERNAL FIXATION H,$156.06 
NUT CORTEX SCREW 4.5MM TITAN,$164.50 
NUT FIXATOR CIRCULAR 10MM 20PK,$34.52 
NUT FIXATOR SPRING LOADED,$265.23 
NUT FOR SCREW 4.5MM CORTEX,$164.50 
NUT LOCKING 5.0,$932.67 
NUT PLATE BRACE LOCKING SIDEKICK,$247.75 
NUT RETAINER PRODISC-C TOTAL DISC REPLACEMENT,$459.00 
NUT SQUARE FIXATOR CIRCULAR,$407.22 
NUT W/SLOT FOR FIXATION CAP,$221.85 
NUT WIDTH ACROSS FLATS 11MM,$263.60 
NUT WRENCH ORAL SURG MICRO100,"$1,086.30 "
"nystatin 100,000 unit/gram cream 15 g Tube",$179.19 
"nystatin 100,000 unit/gram ointment 15 g Tube",$178.73 
"nystatin 100,000 unit/gram powder 15 g Bottle",$280.42 
"nystatin 100,000 unit/gram powder 15 g SQUEEZ BTL",$382.42 
"nystatin 100,000 unit/mL suspension 473 mL Bottle","$1,183.19 "
"nystatin 100,000 unit/mL suspension 473 mL DROP BTL","$1,183.19 "
"nystatin 100,000 unit/mL suspension 5 mL Cup",$10.21 
"nystatin 100,000 unit/mL suspension 5 mL Syringe",$28.23 
"nystatin 500,000 unit tablet 100 each Bottle",$14.51 
"nystatin-triamcinolone 100,000-0.1 unit/g-% cream 15 g Tube","$1,142.96 "
"nystatin-triamcinolone 100,000-0.1 unit/gram-% ointment 15 g Tube","$1,142.96 "
O.R.CABLE,$577.58 
OATS SMALL JOINT 6MM KIT,"$3,597.41 "
OATS SMALL JOINT 8MM KIT,"$3,597.41 "
OBTRYX SYSTEM HALO,"$6,165.90 "
OBTURATOR 7MM STANDARD,"$2,547.45 "
OBTURATOR BLADELESS 8MM DAVINCI S LONG,$191.25 
OBTURATOR BLADELESS 8MM DAVINCI S REG B,$191.25 
OBTURATOR LONG 8MM BLADELESS DAVINCI,"$1,377.00 "
OBTURATOR STANDARD 12MM-STAPLER BLUNT,"$5,967.00 "
OBTURATOR TVT SYSTEM GYNECARE,"$8,307.70 "
OBURATOR 8MM OPTICAL BLADELESS DAVINCI XI,$229.50 
OCCLUDE AEROSOL POWDER GREEN 23GM,$125.38 
OCCLUDER ABDOMINAL AAA 10MM TALENT,"$7,442.33 "
OCCLUDER ABDOMINAL AAA 12MM TALENT,"$7,442.33 "
OCCLUDER ABDOMINAL AAA 14MM TALENT,"$7,442.33 "
OCCLUDER ABDOMINAL AAA 16MM TALENT,"$7,442.33 "
OCCLUDER ABDOMINAL AAA 18MM TALENT,"$7,743.03 "
OCCLUDER ABDOMINAL AAA 20MM TALENT,"$7,743.03 "
OCCLUDER ABDOMINAL AAA 22MM TALENT,"$8,043.73 "
OCCLUDER ABDOMINAL AAA 24MM TALENT,"$8,043.73 "
OCCLUDER ABDOMINAL AAA 8MM TALENT,"$7,442.33 "
OCCLUSION SYSTEM .018IN 2D 6MMX10CM -18 FIBERED ID,"$2,885.20 "
OCCLUSION SYSTEM 10MM 20CM 2D-SHAPE STD FIBERED,"$4,255.88 "
OCCLUSION SYSTEM 10MM 20CM INTERLOCKING COIL,"$4,255.88 "
OCCLUSION SYSTEM 10MM 40CM 2D-SHAPE STD FIBERED,"$5,107.05 "
OCCLUSION SYSTEM 10MM 40CM CUBE 35 FIBERED IDC INTERLOCKING,"$5,107.05 "
OCCLUSION SYSTEM 10MM 40CM INTERLOCKING COIL,"$5,107.05 "
OCCLUSION SYSTEM 12MM 20CM 2D 35 FIBERED IDC INTERLOCKING,"$4,255.88 "
OCCLUSION SYSTEM 12MM 40CM INTERLOCKING COIL,"$5,107.05 "
OCCLUSION SYSTEM 15MM 25CM CUBE 35 FIBERED IDC INTERLOCKING,"$4,255.88 "
OCCLUSION SYSTEM 15MM 40CM CUBE 35 FIBERED IDC INTERLOCKING,"$5,107.05 "
OCCLUSION SYSTEM 15MM 40CM INTERLOCKING COIL,"$4,255.88 "
OCCLUSION SYSTEM 22MM 60CM FIBERED IDC INTERLOCK -18 Coil,"$4,681.46 "
OCCLUSION SYSTEM 3MM 12CM 2D HELICAL FIBERED ICD INTERLOCKING,"$2,206.33 "
OCCLUSION SYSTEM 3MM 4CM 2D-SHAPE STD FIBERED,"$2,837.25 "
OCCLUSION SYSTEM 4MM 10CM 2D-SHAPE STD FIBERED,"$2,837.25 "
OCCLUSION SYSTEM 4MM 8CM FIBERED IDC INTERLOCK -18 Coil,"$2,206.33 "
OCCLUSION SYSTEM 5MM 8CM 2D 18 FIBERED IDC,"$2,206.33 "
OCCLUSION SYSTEM 6MM 10CM 2D-SHAPE STANDARD FIBER,"$3,710.25 "
OCCLUSION SYSTEM 8MM 20CM 2D-SHAPE STD FIBERED,"$4,255.88 "
OCCLUSION SYSTEM 8MM 20CM FIBERED IDC INTERLOCK -18 Coil,"$2,206.33 "
ocrelizumab 30 mg/mL solution 10 mL Vial,"$165,912.50 "
octreotide per 25 mcg,"$5,073.14 "
octyl 2-cyanoacrylate liquid 6 each Tube,$249.57 
ofloxacin 0.3 % drops 5 mL DROP BTL,"$1,575.20 "
OIL ADATO 5000,"$3,052.35 "
OLANZapine 10 mg recon soln 10 mg Vial,$109.58 
OLANZapine 10 mg tablet 1 each BLIST PACK,$103.72 
OLANZapine 15 mg tablet 1 each BLIST PACK,$103.69 
OLANZapine 15 mg tablet 100 each BLIST PACK,$2.08 
OLANZapine 15 mg tablet 50 each BLIST PACK,$2.46 
OLANZapine 2.5 mg tablet 100 each BLIST PACK,$3.52 
OLANZapine 5 mg tablet 1 each BLIST PACK,$111.20 
OLANZapine 5 mg tablet 100 each BLIST PACK,$134.94 
"OLANZapine zydis 5 mg tablet,disintegrating 1 each BLIST PACK",$145.57 
"OLANZapine zydis 5 mg tablet,disintegrating 30 each BLIST PACK",$145.73 
"OLANZapine zydis 5 mg tablet,disintegrating 30 each Bottle",$142.94 
olaratumab 10 mg/mL solution 19 mL Vial,"$9,340.62 "
olaratumab 10 mg/mL solution 50 mL Vial,"$24,580.58 "
OLIVE WIRE 2MM SALVATION,"$1,404.00 "
OLIVE WIRE 6PK SALVATION,"$8,424.00 "
olsalazine 250 mg capsule 100 each Bottle,$138.39 
omalizumab 150 mg/mL syringe 1 mL Syringe,"$11,074.38 "
omalizumab 75 mg/0.5 mL syringe 0.5 mL Syringe,"$11,074.38 "
omalizumab per 5 mg,"$11,268.18 "
"omega 3-dha-epa-fish oil 1,600-500-800 mg/5 mL liquid 200 mL Bottle",$285.88 
omeprazole (2 mg/mL) 90 mL Bottle,$4.96 
OMNI JUG W/SPEC COLL,$120.51 
OMNISPAN 0 DEG,"$1,749.15 "
OMNISPAN 12 DEG,"$1,749.15 "
OMNISPAN 27 DEG,"$1,749.15 "
onabotulinumtoxina per 1 unit,"$3,068.11 "
ONCONTROL BIOPSY SYS 102MM TRAY,"$1,151.26 "
ONCONTROL BIOPSY SYS 152MM,"$1,151.26 "
ONCONTROL BONE ACCESS SYSTEM NEEDLE SET,"$3,162.80 "
ondansetron ODT per 1 mg,$235.98 
ondansetron per 1 mg,$11.74 
OPEN 90 DG WRENCH SALVATION,"$2,142.00 "
OPTIBOND SOLO PLUS KIT,"$2,011.80 "
OPTIVAC 80GR KIT,$780.30 
OPTIVAC KIT 40GRAM SINGLE MIX,$780.30 
OPUS MAGNUM II IMPLANT KNOTLSS,$390.00 
OPUS MAGNUM MINI IMPLANT,"$2,281.50 "
ORAL B KIDS SOLUTION BUNDLE,$447.30 
ORAL CLEAN + SUCTION SYSTEM,$122.82 
ORGANIZER 23X4.5X21.25IN ALL-IN-ONE PPE,"$2,486.25 "
ORIGIN KIT/ENDO HERNIA KIT,"$4,331.74 "
ORTHO WIRE 20GA STEEL SUTURE,$139.95 
ORTHOGNATHICS CASE BUNDLE VSP,"$8,577.56 "
oseltamivir 30 mg capsule 10 each BLIST PACK,$144.78 
oseltamivir 6 mg/mL suspension for reconstitution 60 mL Bottle,$92.95 
oseltamivir 75 mg capsule 10 each BLIST PACK,$63.13 
OSTEO FLAP REPAIR MULT SHT SET,"$2,889.90 "
OSTEOBOND VACUUM MIXING BOWL,$581.40 
OSTEOSET 2 DBM 3.0MM 10CC,"$8,031.00 "
OSTEOSET 2 DBM 3.0MM 5CC,"$4,358.54 "
OSTEOSET 2 DBM 4.8MM 10CC,"$7,005.67 "
OSTEOSET 2 DBM 4.8MM 20CC,"$8,797.80 "
OSTEOSET BONE SUBSTITUTE,"$3,333.27 "
OSTEOSET RESORB BEAD KIT,"$6,023.22 "
OSTEOSET RESORB BEAD STND 7.0MM 25CC,"$6,023.22 "
OSTEOSET RESORB MINI BEAD FAST,"$3,415.11 "
OSTEOSET RESORB MINI BEAD STND,"$3,415.11 "
OSTEOTOME 1/4IN CURVED,"$1,132.20 "
OSTEOTOME 10X2.5,"$1,239.30 "
OSTEOTOME 12MM THIN,"$1,813.05 "
OSTEOTOME 6.4MM STRAIGHT LAMBOTTE-TYPE,"$1,132.20 "
OSTEOTOME 6.5MM STRAIGHT KNEE,"$5,997.60 "
OSTEOTOME 6MM LONG CURVED,"$5,974.65 "
OSTEOTOME 6MM LONG STRAIGHT,"$5,997.60 "
OSTEOTOME 8 X 2 1/2,"$1,239.30 "
OSTEOTOME 8MM LONG,"$1,239.30 "
OSTEOTOME 8MMX9IN EXTRA-LONG,"$3,155.63 "
OSTEOTOME 9.5MM ULTRADRIVE SHT,"$5,997.60 "
OSTEOTOME CRVD 12.7MM WDTH,"$1,132.20 "
OSTEOTOME CRVD 19.1MM WDTH,"$1,453.50 "
OSTEOTOME FLEX 12X2.5IN DISP,"$1,239.30 "
OSTEOTOME FLEX 8X2.5,$963.90 
OSTEOTOME FLEX FLAT NARROW,"$4,306.95 "
OSTEOTOME FLEX FLAT NARROW LONG,"$4,306.95 "
OSTEOTOME FLEX ROUND MED,"$4,306.95 "
OSTEOTOME FLEX ROUND NARROW,"$4,306.95 "
OSTEOTOME FLEX ROUND NARROW LONG,"$4,306.95 "
OSTEOTOME HOKE 6 IN X 7.9MM,"$1,078.65 "
OSTEOTOME HOKE 6 X 9.5MM,"$1,078.65 "
OSTEOTOME RADIAL 10X5IN,"$3,155.63 "
OSTEOTOME RADIAL 16MM X 5IN,"$3,155.63 "
OSTEOTOME RADIAL MEDIUM,"$1,847.48 "
OSTEOTOME STRT 12.7MM WDTH,"$1,453.50 "
OSTEOTOME STRT 19.1MM WDTH,"$1,132.20 "
OSTEOTOME STRT 25.4MM WDTH,"$1,132.20 "
OSTEOTOME THIN 10X5IN,"$1,813.05 "
OSTEOTOME VEE,"$4,306.95 "
OSTOMY DRAIN SET 2-PC 4IN,$145.50 
OSTOMY POSTOPERATIVE KIT 70MM 2-3/4IN FLANGE LOOP,$153.70 
OUTLET STRIP FOUR 15-MAX AMPS 6FT-CORD TRIPPLITE,$822.38 
OVERDRILL 3.5MM W/CONNECTION AO FOR 3.5MM SCREW,"$1,106.19 "
OVERDRILL AO 3.5MM,$894.47 
OVERLAY FULL-LENGTH ONE-PIECE SURFACE ALIGEL,"$5,194.35 "
OVERLAY SURFACE TORSO SECTION OF 95-363 ALIGEL,"$3,174.75 "
OVERTUBE 25CM DISPOSABLE GUARDIAN,"$1,269.90 "
OVERTUBE GASTRIC 10.0-11.7MM 50CM GUARDUS,"$1,468.80 "
oxaliplatin per 0.5 mg,"$1,225.20 "
oxazepam 10 mg capsule 100 each BLIST PACK,$19.14 
oxazepam 10 mg capsule 100 each Bottle,$8.89 
oxazepam 15 mg capsule 100 each BLIST PACK,$14.80 
oxazepam 30 mg capsule 100 each Bottle,$7.16 
OXcarbazepine 150 mg tablet 1 each BLIST PACK,$15.41 
OXcarbazepine 150 mg tablet 100 each BLIST PACK,$15.41 
OXcarbazepine 150 mg tablet 100 each Bottle,$14.67 
OXcarbazepine 300 mg tablet 1 each BLIST PACK,$14.06 
OXcarbazepine 300 mg tablet 100 each BLIST PACK,$14.06 
oxcarbazepine 300 mg/5 mL (60 mg/mL) suspension 250 mL Bottle,"$2,787.33 "
oxybutynin 5 mg tablet 100 each BLIST PACK,$2.56 
oxybutynin 5 mg/5 mL syrup 473 mL Bottle,$2.81 
oxybutynin XL 5 mg tablet extended release 24hr 500 each Bottle,$63.69 
oxyCODONE 10 mg tablet 100 each BLIST PACK,$4.54 
oxyCODONE 10 mg tablet 100 each Bottle,$3.19 
"oxyCODONE 10 mg tablet,oral only,ext.rel.12 hr 20 each BLIST PACK",$38.53 
oxyCODONE 15 mg tablet 100 each BLIST PACK,$6.36 
"oxyCODONE 20 mg tablet,oral only,ext.rel.12 hr 20 each BLIST PACK",$35.89 
oxyCODONE 20 mg/mL concentrate 1 mL Syringe,$125.86 
oxyCODONE 20 mg/mL concentrate 30 mL Bottle,"$2,233.54 "
oxyCODONE 30 mg tablet 100 each BLIST PACK,$6.06 
oxyCODONE 30 mg tablet 100 each Bottle,$6.11 
"oxyCODONE 40 mg tablet,oral only,ext.rel.12 hr 20 each BLIST PACK",$30.72 
oxyCODONE 5 mg tablet 1 each BLIST PACK,$5.51 
oxyCODONE 5 mg tablet 100 each BLIST PACK,$6.33 
oxyCODONE 5 mg tablet 100 each Bottle,$5.52 
oxyCODONE 5 mg/5 mL solution 5 mL Cup,$88.11 
"oxyCODONE 80 mg tablet,oral only,ext.rel.12 hr 20 each BLIST PACK",$26.81 
oxyCODONE-acetaminophen 5-325 mg tablet 1 each BLIST PACK,$13.99 
oxyCODONE-acetaminophen 5-325 mg tablet 100 each BLIST PACK,$13.98 
oxyCODONE-acetaminophen 5-325 mg tablet 100 each Bottle,$13.98 
OXYGEN 15LPM  FLOWMETER,$249.39 
OXYGEN THERAPY KIT,$356.19 
"oxymetazoline 0.05 % spray,non-aerosol 15 mL SQUEEZ BTL",$7.81 
OXYMIZER MOUSTACHE,$138.77 
oxytocin in 0.9 % sod chloride 30 unit/500 mL solution 500 mL Bag,$117.42 
"oxytocin in dextrose 5 % 10 unit/1,000 mL solution 1,000 mL Bag",$102.10 
"oxytocin in dextrose 5 % 20 unit/1,000 mL solution 1,000 mL Bag",$132.73 
oxytocin in dextrose 5 % 30 unit/500 mL solution 500 mL Bag,$153.15 
"oxytocin in dextrose 5 % in LR 20 unit/1,000 mL solution 1,000 mL Bag",$142.94 
"oxytocin in lactated ringers 20 unit/1,000 mL solution 1,000 mL Bag",$91.89 
oxytocin per 10 Units,$14.36 
PAC ENDOBUTTON CRUCIATE ACCESSORY,"$3,556.80 "
PACEMAKER ADAPTA D/C 5/6 HEAD BL,"$8,680.00 "
PACEMAKER ADAPTA DR,"$8,680.00 "
PACEMAKER ADAPTA DR SNGL CHAMB,"$7,130.00 "
PACEMAKER ADAPTA DUAL CHAMBER,"$8,680.00 "
PACEMAKER ADAPTA SINGLE CHAMBER,"$7,130.00 "
PACEMAKER ADVANTIO DR,"$12,710.00 "
PACEMAKER ADVANTIO SR,"$10,230.00 "
PACEMAKER ADVISA SURE SCAN,"$10,850.00 "
PACEMAKER ALLURE RF,"$18,848.00 "
PACEMAKER ALTRUA 20 SSIR IS-1 COMP,"$13,175.00 "
PACEMAKER ALTRUA 40 DDDR IS-1 COMP,"$16,430.00 "
PACEMAKER ALTRUA 40 SSIR IS-1 COMP,"$14,725.00 "
PACEMAKER ALTRUA 60 DDDR IS-1 COMP,"$10,540.00 "
PACEMAKER ALTRUA 60 DR IS-1 COMP,"$10,540.00 "
PACEMAKER ALTRUA 60 SR IS-1 COMP,"$9,610.00 "
PACEMAKER ALTRUA DR,"$10,540.00 "
PACEMAKER ALTURA 20,"$14,880.00 "
PACEMAKER DR ESSENTIO MRI,"$9,765.00 "
PACEMAKER DR ESSENTIO MRI SR IS-1,"$8,525.00 "
PACEMAKER DUAL CHAMBER RF ASSURITY MRI,"$11,299.50 "
PACEMAKER DUAL-CHAMBER ACCOLADE DR,"$12,710.00 "
PACEMAKER DUAL-CHAMBER ACCOLADE MRI DR IS-I,"$13,717.50 "
PACEMAKER DUAL-CHAMBER DR ENDURITY,"$10,617.50 "
PACEMAKER DUAL-CHAMBER DR-RF ASSURITY,"$11,299.50 "
